tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_eugenol,phase2_w_water4C_aparicio2007
55,0.00023706965813493635,0.0001938687754832113,6.925962064602243e-06,0.9995621356043172,0.0016033602863343125,0.0016123590133507895,6.296212628839269e-05,0.9967213185740265,0.05473801890202045,0.31520924810563267,0.31528369375773896,0.3147690392346079,0.059983954901111525,0.42476009176390117,0.4643994107411258,0.05085654259386152
56,0.00022786466577018268,0.00019425605894935705,6.949695532621056e-06,0.9995709295797478,0.0015411817996835928,0.0016156608185989704,6.318104330337731e-05,0.996779976338414,0.05261768910246803,0.31610932813704773,0.31617371440713476,0.31509926835334956,0.057645794962994615,0.42586495950140935,0.4655922602522098,0.05089698528338619
57,0.00021934786555057045,0.00019461381497798137,6.971674172727035e-06,0.9995790666452987,0.0014836464205017139,0.0016187113062604516,6.33837910088415e-05,0.9968342584822291,0.05065547054474263,0.31694176783051176,0.316996813655284,0.31540594796946164,0.05548312065075698,0.4268868095479113,0.466695433748114,0.05093463605321776
58,0.000211444855808623,0.00019494529915219737,6.992085544458295e-06,0.9995866177594948,0.0014302527499926241,0.0016215381414889647,6.357209584122826e-05,0.9968846370126773,0.04883431681857545,0.3177139163517592,0.3177602665038326,0.31569150032583265,0.05347688624432076,0.427834662174476,0.46771868005128503,0.050969771529918155
59,0.00020409158566863105,0.00019525330360097031,7.011091522590251e-06,0.9995936440192078,0.0013805690670229216,0.0016241650573916601,6.374744804025114e-05,0.9969315184275452,0.047139546339358754,0.31843209444371895,0.31847032935717745,0.315958029859745,0.0516107063980948,0.42871627602973716,0.4686703837564135,0.05100263381575458
60,0.0001972326176908039,0.00019554023862704105,7.028832394387283e-06,0.9996001983112878,0.0013342216454285392,0.0016266125461900933,6.391113930494885e-05,0.9969752546690764,0.04555844628287903,0.31910176947500984,0.31913241350357874,0.31620737073853233,0.049870407250748094,0.42953836157364045,0.46955779614528964,0.05103343503032184
61,0.00019081972612098236,0.00019580819500932513,7.04543040995891e-06,0.9996063266484597,0.001290885325641169,0.0016288983874600564,6.406429540910275e-05,0.9970161519914896,0.04407995325593994,0.3197276942277454,0.31975122262295536,0.3164411298933593,0.04824366542783983,0.43030675222573267,0.47038722032219005,0.05106236202423736
62,0.00018481076251971297,0.00019605899681913964,7.060992499515439e-06,0.9996120692481617,0.0012502758830195283,0.0016310380956282083,6.42079011827438e-05,0.9970544781201695,0.04269439434889467,0.3203140207812941,0.3203308656220784,0.31666071924773287,0.046719715566916294,0.43102654332201695,0.4711641615155467,0.05108957959552004
63,0.000179168725848104,0.00019629424074604822,7.075612699524603e-06,0.9996174614207063,0.0012121437702732332,0.0016330452539074021,6.434282280407844e-05,0.9970904681530153,0.04139327523059336,0.3208643915204887,0.3208749467754293,0.31686738647348867,0.04528911158047296,0.43170220507541596,0.47189344924066867,0.051115234103442576
64,0.0001738610030323528,0.00019651533405953966,7.0893738582898116e-06,0.9996225342890498,0.001176269006124325,0.001634931835625029,6.446982349722889e-05,0.9971243293347534,0.040169106222690334,0.3213820169308677,0.3213866428029396,0.31706223404350237,0.04394353058347567,0.43233767602026635,0.4725793383579933,0.05113945503826476
65,0.002437313267505839,7.447597701892653e-05,1.9003982473305156e-06,0.997486310357228,0.01629235080206767,0.0006121915670451409,1.7075017206260693e-05,0.9830783826136809,0.533340458230706,0.09168185126388216,0.09229260940835221,0.2826850810970597,0.6569736651491159,0.13887546917059074,0.15281095337226158,0.051339912308031734
66,0.0019141668349502538,0.00010902610426995398,2.9857716974204184e-06,0.9979738212890823,0.012830284522586671,0.0008986399624285413,2.690030633724803e-05,0.9862441752086475,0.42714908236673466,0.14580698226744723,0.14649329050148496,0.2805506448643331,0.505670129810934,0.21225839591362236,0.23310397831696267,0.04896749595848102
67,0.001575030050353698,0.00012904924490869242,3.7199723326840388e-06,0.9982922007324049,0.01057601525751787,0.001065583349739746,3.357508053253569e-05,0.9883248263122099,0.3549037695007276,0.1808573662649339,0.18150554956280898,0.28273331467152946,0.41126420606720226,0.2577182872523801,0.28271206164179236,0.04830544503862513
68,0.0013372922711437736,0.0001420923459836474,4.252285909287245e-06,0.9985163630969632,0.008990999142265657,0.0011747651104332807,3.842803766260862e-05,0.9897958077096386,0.3030945810259479,0.20524756371187086,0.20583327497257767,0.28582458028960356,0.3466722950916861,0.2886806724300057,0.31644677696109896,0.04820025551720916
69,0.0011615721379746437,0.0001512539970306238,4.655798748774865e-06,0.998682518066246,0.007816909290229348,0.001251683362928356,4.2114069937642676e-05,0.9908892932769046,0.2642873518086871,0.22314964522274508,0.22367201087940275,0.288890992089165,0.2996679894267929,0.3111421934733453,0.34089430480132527,0.048295512298536555
70,0.0010265029760230418,0.0001580395313468002,4.971956513369463e-06,0.9988104855361168,0.0069129465380984145,0.0013087824181752586,4.500641657440895e-05,0.9917332646271518,0.23419517745657642,0.23683032799894693,0.23729477599075852,0.2916797185537182,0.26391553068981516,0.32818826668860707,0.35943412436408734,0.04846207825749038
71,0.0009194902497061465,0.00016326652892908298,5.226185465969583e-06,0.9989120170358988,0.006195831368699668,0.0013528459755649625,4.733489382837952e-05,0.992403987761907,0.21020562545118357,0.2476175852762914,0.2480307598803165,0.29414602939220846,0.2358001579446829,0.3415702008383218,0.37398090644505694,0.048648734771938415
72,0.0008326389351240263,0.00016741657946934646,5.434957422005562e-06,0.9989945095279846,0.005613219670978692,0.0013878819303390227,4.924879379913128e-05,0.9929496496048832,0.19064618665299474,0.25633798093732363,0.25670619131773026,0.2963096410919514,0.2131075804600252,0.35235664673832795,0.38570142858410006,0.048834344217546816
73,0.000760754352360178,0.00017079155426673754,5.609404483551558e-06,0.9990628446888895,0.0051305973085620914,0.0014164087718694924,5.084922864941911e-05,0.9934021446909191,0.17440019744796897,0.2635318032515605,0.2638606060425306,0.29820739325793993,0.19440500657493082,0.3612370111725691,0.3953476460648908,0.04901033618760933
74,0.0007002813167940236,0.00017359018023935442,5.757313037036472e-06,0.9991203711899296,0.004724302118921976,0.001440087931730301,5.2207043003523326e-05,0.9937834029063441,0.16069518534521934,0.26956667941254553,0.26986083730396315,0.29987729793827206,0.17872403056439584,0.36867613648339526,0.4034261794942158,0.04917365345799334
75,0.0006487060108624096,0.00017594859937288592,5.884288767734353e-06,0.999169461100997,0.0043775787624571825,0.0014600596340217623,5.337331194852667e-05,0.9941089882915726,0.14898043974429287,0.2747012471021486,0.27496480566418036,0.3013535074893783,0.16538644626552979,0.37499892972721555,0.410290916194373,0.04932370781288167
76,0.0006042013799171651,0.0001779631969352343,5.994467674426056e-06,0.9992118409554731,0.004078234506656372,0.0014771323671480233,5.438576395913662e-05,0.9943902473622364,0.13885309930745687,0.27912266352115944,0.2793590555219521,0.30266518164943146,0.153903042173557,0.3804393761643245,0.4161965817726313,0.04946099988948707
77,0.0005654079468902856,0.00017970412353293422,6.09096666612815e-06,0.9992487969629106,0.003817187480909309,0.0014918953447245345,5.527285962444394e-05,0.9946356443147417,0.13001183028148097,0.28296965623113435,0.28318180220040357,0.3038367112869812,0.1439120133001878,0.38517028724900976,0.4213312256844031,0.04958647376639933
78,0.0005312934154932975,0.00018122365235509694,6.176178382541392e-06,0.9992813067537691,0.003587535271950674,0.0015047881361332138,5.60564648334035e-05,0.9948516201270826,0.12222683325335937,0.28634721118409573,0.2865376068343792,0.3048883487281657,0.13513999631811788,0.38932207933164525,0.42583671306159654,0.049701211288640315
79,0.0005010599318882655,0.00018256153375373666,6.251969487665985e-06,0.9993101265648704,0.003383938831680548,0.0015161453503626222,5.675365131271322e-05,0.9950431621666441,0.11531985861422293,0.2893362291971592,0.2895070183162269,0.30583689387239116,0.12737658755204145,0.39299503113585443,0.4298220922193343,0.049806289092769754
80,0.0004740811655648461,0.0001837485347510115,6.319817337199257e-06,0.999335850482347,0.003202203976415435,0.0015262262147665243,5.737793911337469e-05,0.9952141918697047,0.10915055071962576,0.29200005034322524,0.2921530845039637,0.30669631443318535,0.12045719531470746,0.39626751881300426,0.4333725708095774,0.049902715062710934
81,0.000449858595016296,0.00018480883888103707,6.380906435247877e-06,0.9993589516596675,0.003038990313983018,0.0015352346556098465,5.7940174463973126e-05,0.9953678348559432,0.10360690494375883,0.2943889677323491,0.29452585487671257,0.30747827244717935,0.11425120942486612,0.3992016890909426,0.43655569674974887,0.049991404734442316
82,0.00042799051770845304,0.00018576172157591217,6.436197383932887e-06,0.9993798115633317,0.0028916047014931287,0.00154333333205872,5.844915786822567e-05,0.9955066128085799,0.09859846551415893,0.2965434198796045,0.29666556382075737,0.30819255078547925,0.1086536583197387,0.4018474554489892,0.4394257104058532,0.05007317582541901
83,0.0004081496545998778,0.00018662273927053368,6.486476577868249e-06,0.9993987411295517,0.0027578518578719366,0.0015506536071198526,5.891209719543479e-05,0.9956325824378127,0.0940513896327435,0.298496292861435,0.29860492546999196,0.3088473920358296,0.1035792100878293,0.4042453690093017,0.4420266701847799,0.05014875071808914
84,0.00039006665246532163,0.00018740457019479357,6.532395769115434e-06,0.9994159963815707,0.002635924231278089,0.0015573026066701405,5.93349685904466e-05,0.9957474381934613,0.08990480331434195,0.30027459520732214,0.3003708027111943,0.3094497987671416,0.09895778253686517,0.4064287144081805,0.4443947336209871,0.05021876943396729
85,0.0003735178580196742,0.00018811766953565393,6.574497404195662e-06,0.9994317899750405,0.0025243203318560457,0.001563368720256325,5.972274790338159e-05,0.9958525881999842,0.0861080807952621,0.30190072457824235,0.3019854691980752,0.3100057254284204,0.09473128174031811,0.40842507058657845,0.44655985572546064,0.05028379194764287
86,0.00035831600235344894,0.00018877072806852552,6.613238137017475e-06,0.999446300031441,0.002421782462697191,0.0015689254585145717,6.00796253900528e-05,0.9959492124533981,0.08261877510600019,0.3033934040993694,0.3034675418981595,0.3105202788964709,0.09085114262525845,0.4102574820841596,0.44854706313118053,0.05034431215940136
87,0.0003443030882318735,0.00018937102468490874,6.6490046480267435e-06,0.9994596768824352,0.0023272491496033666,0.0015740344195672555,6.040915034668792e-05,0.9960383072804826,0.07940103255736396,0.30476840695284463,0.3048327026554122,0.3109978578343791,0.08727645174147666,0.4119453547068866,0.45037742823098015,0.05040076532065659
88,0.0003313449036561507,0.0001899247120555338,6.682126403264102e-06,0.999472048257885,0.0022398184292410925,0.0015787476923337838,6.07143477821708e-05,0.9961207195306429,0.07642436208611941,0.306039117097619,0.3060942564656559,0.3114422643506056,0.08397249712855984,0.41350514711391806,0.452068821218496,0.05045353453902608
89,0.00031932669651296556,0.00019043701864704263,6.71288607645846e-06,0.9994835233987636,0.002158718891444112,0.001583109559701788,6.0997813759260476e-05,0.9961971737350949,0.07366266903984361,0.3072169629222125,0.3072635631309109,0.311856804907033,0.0809096358386971,0.41495090954579167,0.4536364957829151,0.05050295883259615
90,0.0003081497777232902,0.00019091241971992795,6.7415274335626955e-06,0.9994941962751233,0.0020832869284716344,0.001587157939130674,6.126178756481719e-05,0.9962682933448329,0.07109349123241576,0.3083117627590654,0.3083503811501783,0.31224436485834045,0.0780624010708729,0.4162947091652731,0.45509355147229347,0.05054933829156054
91,0.0002977288032135967,0.00019135476638652247,6.768261879758366e-06,0.9995041481685201,0.0020129485229448013,0.0015909254713695892,6.150821165002313e-05,0.9963346177940355,0.06869738840644882,0.3093319980194993,0.3093631395177594,0.3126074740562925,0.07540879157674937,0.41754696794831775,0.4564513009331801,0.05059293954175273
92,0.0002879895932938564,0.0001917673913977213,6.793273664648536e-06,0.9995134497416438,0.0019472046312691592,0.0015944404128845643,6.173877930562621e-05,0.9963966161765407,0.06645745091737441,0.31028503320857187,0.31030915663682973,0.31294835923722397,0.07292970144227158,0.4187167338885206,0.4577195646344577,0.050634000034750035
93,0.00027886736913128996,0.00019215319635382694,6.816723870820621e-06,0.9995221627106441,0.0018856193587652415,0.001597727371607667,6.195497122195469e-05,0.9964546982984052,0.06435890152859333,0.3111772955270264,0.3111948190092059,0.31326898393517444,0.07060845894923361,0.41981190061054113,0.4589069094998699,0.05067273094035536
94,0.0002703053018947367,0.00019251471404367,6.838754308369639e-06,0.9995303412297533,0.0018278102277143292,0.0016008078343289693,6.215809115534878e-05,0.9965092238468014,0.06238876913420913,0.3120144165910021,0.31202572219060337,0.3135710920841854,0.06843045070624784,0.42083938521433917,0.46002084211908123,0.05070932196033167
95,0.00026225333457269995,0.00019285416860586642,6.859490081314406e-06,0.9995380330067402,0.0017734402724220984,0.0016037006742833163,6.234928947556851e-05,0.996560509763819,0.06053562152681144,0.31280135356336697,0.31280679128678895,0.3138562336230326,0.06638281351473024,0.421805275167327,0.4610679683286798,0.0507439429892629
96,0.0026225938550935917,6.116054580925557e-05,1.5235931846405214e-06,0.9973147220059125,0.017514115317735075,0.0005022584495737577,1.3676353434676068e-05,0.9819699498792565,0.5688376023385086,0.07282974500565736,0.07321553585464138,0.2851171168011927,0.7120749447299735,0.1121101492195974,0.12319264551691174,0.05262226053351739
97,0.002151070235305593,9.405558855294203e-05,2.48581028010551e-06,0.9977523883658613,0.01440032798194842,0.0007742855096668964,2.2368141491618596e-05,0.9848030183668932,0.4761577458094866,0.12135295576674633,0.1218304016434412,0.2806588967803258,0.5733234416831183,0.17967925498076753,0.19717354760638006,0.04982375572973412
98,0.0018226816447269596,0.00011470098307874024,3.178445774324213e-06,0.9980594389264199,0.012222945307853306,0.0009458688477993669,2.8649957611914017e-05,0.9868025358867354,0.40786738860624294,0.15539626908897733,0.15587584314195335,0.2808604991628264,0.47990823119718534,0.22484256845083414,0.24652567743636486,0.048723522915615776
99,0.0015803974558341006,0.0001288433582424754,3.705431616348778e-06,0.998287053754307,0.01061174737120378,0.001063852332466676,3.3442867796992126e-05,0.9882909574285326,0.3560536605300601,0.18041596053533526,0.18086801826734225,0.2826623606672623,0.41272119582763866,0.257166862629094,0.28180404784033597,0.048307893702931474
100,0.001394410373024288,0.00013912188118951903,4.120339515562325e-06,0.9984623474062706,0.009372164562969073,0.0011498560534437137,3.7224290849371844e-05,0.9894407550927378,0.3156103642246778,0.19951132046525613,0.1999269589928468,0.28495135631721935,0.36206663709482206,0.28145147463877823,0.30828524607103136,0.04819664219536831
101,0.0012472680312458205,0.00014692263878474037,4.455356591286048e-06,0.9986013539733782,0.008389761089825252,0.0012152825338127716,4.028249860339866e-05,0.9903546738777586,0.2832562018338571,0.21453468315743762,0.2149127511150341,0.2872963638936711,0.3225050137980772,0.3003677422682712,0.3288996078701173,0.04822763606353431
102,0.0011280299231704821,0.00015304215157537399,4.73135861172999e-06,0.9987141965666424,0.007592541436886459,0.00126670751405228,4.280520149520531e-05,0.991097945847566,0.256828362032045,0.226649445589537,0.2269917102067427,0.28953048217167526,0.29074853740505946,0.31552076873587803,0.3454050496103415,0.04832564424872108
103,0.001029490963004805,0.0001579697731207155,4.962548387859036e-06,0.9988075767154866,0.006932954137617325,0.0013081830466649884,4.492050932179447e-05,0.9917139423063959,0.2348575558503783,0.23661886617780656,0.2369280878103052,0.29159549016151,0.2646926772106113,0.327933279566655,0.3589203377896525,0.04845370543308116
104,0.0009467177874980315,0.00016202228980857737,5.1589336240926085e-06,0.9988861009890693,0.00637836322508151,0.0013423390034516135,4.671891832543092e-05,0.9922325788531415,0.21631626149538172,0.2449627563809867,0.2452418966380327,0.2934790854855988,0.24292758880775736,0.338287900527657,0.37019151981752674,0.048592990847058946
105,0.0008762222828750955,0.00016541359566865578,5.327766386551535e-06,0.9989530363550696,0.005905648053521361,0.001370955013540219,4.826614025372916e-05,0.9926751307926848,0.20046675895181001,0.2520466183648728,0.2522985182834083,0.29518810439990883,0.22447320553559766,0.3470577509494344,0.37973529769851433,0.04873374581645368
106,0.000815470640132671,0.00016829325152819673,5.474427211543045e-06,0.9990107616811276,0.00549798553263601,0.0013952778444616218,4.961101102937144e-05,0.993057125611873,0.18676685821826666,0.25813458826656993,0.25836184912387655,0.29673670439128685,0.20862699555202424,0.3545811344456784,0.3879209221962304,0.04887094780606689
107,0.0007625790090643895,0.00017076892194853004,5.602989184223686e-06,0.9990610490798029,0.005142850121627323,0.00141620652686686,5.0790552146464556e-05,0.9933901527993593,0.17480973938162958,0.26342211784313585,0.2636270704647833,0.29814107231045117,0.1948721740634413,0.36110639168479974,0.39501932025420994,0.049002113997549064
108,0.0007161183466232762,0.0001729200670697475,5.71659052318676e-06,0.9991052449957838,0.004830728541782071,0.0014344055668016873,5.1833322378386576e-05,0.9936830325690378,0.16428450523351462,0.2680568410183958,0.2682415530470005,0.29941710070108907,0.18282009495875126,0.3668199563517427,0.40123379880768223,0.04912614988182389
109,0.0006749853687916496,0.00017480659988829172,5.817687012578431e-06,0.9991443903443075,0.0045542682180655675,0.0014503766669894346,5.276169350995998e-05,0.9939425934214351,0.1549496620285687,0.2721523013782361,0.2723185995181469,0.3005794370750485,0.17217283749964818,0.37186452389536356,0.406719914217104,0.04924272438788413
110,0.0006383149648691611,0.0001764745436935949,5.908227144467455e-06,0.9991793022642927,0.0043076983567334245,0.0014645056768698831,5.3593432178979866e-05,0.9941742025342177,0.14661488068412398,0.2757972244611088,0.2759467212181867,0.3016411736365804,0.16269818245023096,0.37635117380843874,0.41159872136919473,0.04935192237213557
111,0.0006054193596607615,0.0001779598342622462,5.989776147607155e-06,0.9992106310299294,0.004086427231764891,0.0014770941955401908,5.43428218388056e-05,0.9943821357508561,0.13912819105778415,0.2790619291041858,0.27919604934272535,0.30261383049530466,0.15421244023453462,0.3803676703676845,0.4159658413979968,0.04945404799978417
112,0.0005757449748522487,0.00017929093819345307,6.063605494957232e-06,0.9992389004814594,0.0038867562603273763,0.0014883813655694447,5.50214735537267e-05,0.9945698409005495,0.13236682087580937,0.2820028540490331,0.28212285942491483,0.3035074656502427,0.14656839879849484,0.38398427759581644,0.41989781115563696,0.04954951245005178
113,0.000548841275524403,0.00018049069667615709,6.130758612608805e-06,0.9992645372691867,0.0037056732780673487,0.0014985592393999465,5.5638921932548815e-05,0.9947401285606001,0.1262305296882276,0.2846658142577231,0.2847728248792579,0.30433083117479154,0.13964669422882786,0.38725791588326547,0.423456620173216,0.04963876971469057
114,0.000524337902176808,0.0001815776515127834,6.1920994296541076e-06,0.9992878923468808,0.0035407006379865485,0.001507783843572835,5.6203065907751327e-05,0.9948953124525328,0.12063668321450924,0.287088384311499,0.2871833975762891,0.30509153489770274,0.1333495211370034,0.39023518738238916,0.4266930117779043,0.049722279702703064
115,0.0005019276147474124,0.0001825670096644032,6.248349365320663e-06,0.9993092570262228,0.0033897818090803077,0.001516183235823804,5.672050485778546e-05,0.9950373144502381,0.11551656125218242,0.28930166813747293,0.2893855749431046,0.3057961956672401,0.1275959743864379,0.39295461353001016,0.4296489238016118,0.04980048828194015
116,0.00048135342257981897,0.00018347136538867108,6.300115073721824e-06,0.9993288750969578,0.0032511957351686513,0.0015238635427102531,5.719679095377092e-05,0.9951677439311672,0.1108125554173867,0.2913316340929871,0.2914052327234911,0.30645057776613505,0.12231854904992137,0.39544831475986775,0.43235932034770563,0.0498738158425052
117,0.00046239869545956856,0.00018430122636444392,6.34791163223461e-06,0.9993469521665438,0.0031234909770201788,0.0015309133640669177,5.763664020750959e-05,0.9952879590187054,0.10647601365314854,0.2932001264852932,0.29326413446947325,0.307059725392085,0.11746047536903165,0.3977432863656308,0.43485358279510505,0.04994265547023257
118,0.00044487957999926717,0.00018506544116944862,6.392177560138809e-06,0.9993636628012711,0.003005435176190897,0.0015374073519595502,5.804406931049585e-05,0.9953991134025392,0.10246557069098612,0.2949256578613928,0.29498072212260995,0.3076280493250111,0.11297366624636389,0.39986238311912614,0.43715658308254507,0.050007367551964915
119,0.0004286390174551504,0.00018577150948436878,6.433289404734933e-06,0.9993791561836558,0.0028959751615732,0.0015434088118476538,5.842252854221482e-05,0.995502193498037,0.09874583442799836,0.29652401714934756,0.29657072268478596,0.3081594257378681,0.1088171178354223,0.40182508335787037,0.43928951640857333,0.050068282398134024
120,0.0004135420338306401,0.00018642582757128422,6.471572306318024e-06,0.9993935605662917,0.002794205522433718,0.001548971762083451,5.877499812536092e-05,0.9955980477173575,0.09528634706872632,0.2980087517538065,0.2980476290766847,0.3086572721007825,0.10495565135777175,0.40364809035911786,0.4412705565007053,0.050125701782405135
121,0.0003994720051540051,0.00018703388974578052,6.507307890831093e-06,0.9994069867972093,0.0026993436755198383,0.0015541426244301325,5.9104060262919575e-05,0.9956874096397871,0.09206075648044937,0.29939155423924396,0.2994230857805339,0.30912460349977267,0.10135891413889678,0.405345810315111,0.44311537635129256,0.05017989919469971
122,0.00038632762738592934,0.00018760043457749932,6.540742067835848e-06,0.9994195311959687,0.002610709624265875,0.0015589614531956472,5.941197029325697e-05,0.9957709169522452,0.08904614671491365,0.3006825651536633,0.30070719077529584,0.30956409735612717,0.09800057907493974,0.40693073334009894,0.44483756323049434,0.05023112435446692
123,0.000374020501417593,0.00018812957995345404,6.572089667912313e-06,0.9994312778289611,0.0025277098209662494,0.0015634630690891803,5.9700699082341557e-05,0.9958491264108622,0.08622249775954935,0.30189062656918175,0.30190874833609566,0.3099781273351733,0.09485769879853076,0.4084137428428663,0.44644895564675735,0.05027960271184559
124,0.00036247312166387834,0.00018862491081464642,6.6015400512333795e-06,0.9994423004274703,0.0024498237178437006,0.0015676777986729472,5.997198422867677e-05,0.9959225264992547,0.08357224122662452,0.30302347855196476,0.3030354648647246,0.31036881535668603,0.09191017986051289,0.4098043648439445,0.4479599148388692,0.050325540456673486
125,0.0003516172635531191,0.00018908957020013717,6.6292601897951705e-06,0.9994526639060569,0.002376592982535603,0.0015716322391831838,6.022735826818063e-05,0.9959915474200131,0.08107989761739184,0.3040879287275215,0.3040941179209081,0.31073805573417856,0.08914035253169526,0.4111109739413515,0.44937954905499927,0.050369124471954005
126,0.00034139263587452663,0.0001895263260254406,6.65539785414573e-06,0.9994624256402459,0.0023076124807548466,0.0015753498207268523,6.0468177811285706e-05,0.9960565695207071,0.07873177524404996,0.30508998900834877,0.30509069249066145,0.3110875432569398,0.08653261601557266,0.4123409623221321,0.4507158975633714,0.050410524098923895
127,0.0027466680610325226,5.1872728769221064e-05,1.2732129030232918e-06,0.9972001859972952,0.018331021126025984,0.00042571436874349494,1.1421565650919079e-05,0.9812318429395797,0.5918208739105508,0.06033654943126825,0.06059874320688242,0.2872438334512984,0.7493107222256858,0.09394006830346892,0.1031286693386967,0.05362054013214854
128,0.0023216909325852416,8.266431772730556e-05,2.1327780112518255e-06,0.9975935119716762,0.015528750748092063,0.000679906093013344,1.917440504182532e-05,0.9837721687538529,0.5105363059063649,0.1037520943577885,0.1040991470619751,0.28161245267387147,0.6229363568940149,0.15567276987417505,0.17072941290499313,0.05066146032681671
129,0.0020105586545344258,0.00010316506245233816,2.7778828651528116e-06,0.9978834984001481,0.013469555589684774,0.0008499001357198975,2.50146584396393e-05,0.9856555296161557,0.44723901351036605,0.13598991946035532,0.13635496864358393,0.2804160983856946,0.5330050820839992,0.19929532865022925,0.21842722365496667,0.04927236561080492
130,0.0017721398096836403,0.00011778387807121447,3.2855890257267846e-06,0.9981067907232194,0.011887169351246374,0.0009715497655073774,2.962360008629102e-05,0.98711165728316,0.3971421159516558,0.16069331395335434,0.16104906144040623,0.2811155086545836,0.4657652527740839,0.23174889999746698,0.25387706418614614,0.04860878304230296
131,0.0015836194323302826,0.0001287190684980561,3.6967230438973437e-06,0.9982839647761278,0.010633195899340624,0.0010628075103247439,3.336368685327188e-05,0.9882706329034814,0.3567437348003884,0.18015034945614608,0.18048567313891184,0.2826202426045537,0.41359621532762914,0.25683490375041756,0.2812594114251712,0.0483094694967821
132,0.0014309213755170675,0.0001371978673636801,4.036562818972326e-06,0.9984278441943003,0.009615692995164503,0.0011337333233234692,3.6460335609094314e-05,0.9892141133459029,0.3235860980641297,0.1958357726406458,0.19614665813249413,0.28443147116273026,0.3719425793364901,0.2768068305770783,0.3030477649045811,0.04820282518185039
133,0.0013048063851732368,0.00014395947404354423,4.322076797238001e-06,0.998546912063986,0.008774096913740849,0.001190406634486201,3.906546174419832e-05,0.9899964309900288,0.2959385787905962,0.20873105475680273,0.20901672510079142,0.28631364135180953,0.33791589578962283,0.29308449201325604,0.32079840885942595,0.04820120333769519
134,0.001198945610932195,0.00014947506176699553,4.56521256114617e-06,0.9986470141147397,0.00806679826803461,0.001236713749931638,4.128638389724924e-05,0.9906552015981365,0.2725635211140729,0.2195100144807665,0.21977116917150227,0.28815529523365824,0.30959665052036694,0.3066066672190232,0.33553928115579307,0.04825740110481681
135,0.0011088589405714346,0.00015405869256070672,4.774660220684771e-06,0.9987323077066471,0.007464268704717914,0.0012752516791810298,4.32013743071052e-05,0.9912172782417941,0.25255914353017556,0.22864854131112083,0.22888651998653156,0.2899057951721721,0.28565957574605444,0.3180188475447918,0.3479765961605367,0.04834498054861696
