tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_camphor,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_camphor,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_camphor,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_camphor,phase2_w_water4C_aparicio2007
85,0.0014625379051278916,0.00017462265418433966,1.110941861693181e-05,0.9983517300220708,0.009823214005401796,0.0014422674210961585,9.298417240913368e-05,0.9886415344010929,0.34200049714746855,0.23195172034221437,0.23275894457276616,0.19328883793755094,0.36160587130829913,0.3015817573567046,0.3066806242628898,0.03013174707210654
86,0.0012934619217894756,0.00019073806656047044,1.164163225574571e-05,0.9985041583793943,0.008694971680100846,0.0015767056845882954,9.75213317711055e-05,0.9896308013035398,0.30233070527205536,0.25569727568727824,0.2564553361038037,0.18551668293686274,0.313720003625283,0.32627574400193404,0.33162168177271983,0.02838257060006315
87,0.0011604229936843348,0.0002034856134126847,1.2025857031697831e-05,0.9986240655358714,0.007805856633594384,0.0016832037425295234,0.00010080718899326749,0.9904101324348829,0.27085960190640207,0.274378407193529,0.2750824340367842,0.17967955686328482,0.27708043711853825,0.34515191911656384,0.35066765578247466,0.027099987982423256
88,0.001052747894901054,0.00021384271997831113,1.2316224024458986e-05,0.9987210931610961,0.007085380764056811,0.0017698318876467757,0.00010329697781484856,0.9910414903704816,0.24530050684530255,0.2894581641671279,0.29010866691006343,0.17513266207750608,0.2481322694951122,0.3600554086436923,0.3656930687774622,0.0261192530837334
89,0.0009636817232330109,0.00022243498356650535,1.2543333854319434e-05,0.9988013399593461,0.006488831868640083,0.001841767158929066,0.00010524878812388135,0.9915641521843069,0.22413800461855318,0.3018863242404327,0.30248601693421995,0.17148965420679413,0.22467834944358497,0.372124185015202,0.37785245651409904,0.02534500902711394
90,0.0008887115944797417,0.0002296839659538885,1.2725793040834459e-05,0.9988688786465255,0.005986281805059205,0.0019025046345286963,0.00010681995499290929,0.9920043936054191,0.20633105777344393,0.3123059052720454,0.31285830131038633,0.16850473564412435,0.20528688908548143,0.3820986811249449,0.3878961910927431,0.024718238696830604
91,0.0008246946153953491,0.00023588522346905676,1.2875566373257014e-05,0.9989265445947623,0.005556854688317818,0.0019544985430944234,0.00010811188670656751,0.9923805348818812,0.19114200491332853,0.32116762216633316,0.32167639614347676,0.16601397677686158,0.18898455035168374,0.39048167225943836,0.39633331746182715,0.024200459927050846
92,0.0007693683854126319,0.00024125264857304037,1.3000698453287529e-05,0.998976378267561,0.005185502697379726,0.0019995273621797693,0.00010919290907719111,0.9927057770313633,0.1780340356595178,0.32879672456641607,0.3292654253459082,0.16390381442815805,0.17508636291526705,0.39762666510192335,0.4035214614876112,0.023765510495198434
93,0.0007210595963654361,0.0002459451161940603,1.3106795874170747e-05,0.9990198884915663,0.004861083180488645,0.0020389136253455603,0.00011011073219626002,0.9929898924619696,0.1666074110753317,0.3354338032976627,0.335865733610502,0.16209305201650356,0.16309618903445663,0.4037895333765022,0.4097192964649689,0.02339498112407215
94,0.0006785022744255192,0.0002500832526474438,1.31978862324369e-05,0.9990582165866946,0.004575157334834953,0.0020736624744549146,0.00011089968931482898,0.9932402805013952,0.15655844364284882,0.34126064536457934,0.3416588216508245,0.1605220893417473,0.15264578407914697,0.40916008489483796,0.4151185882734781,0.02307554275253698
95,0.0006407199559459754,0.00025376037253678317,1.3276936965827871e-05,0.9990922427345513,0.0043212103416805136,0.0021045521545209954,0.00011158511689144074,0.9934626523869071,0.1476523375767442,0.34641716549442636,0.3467843161556781,0.15914618077315137,0.14345604342234375,0.41388211441783407,0.41986453531944307,0.02279730684037909
96,0.0006069468257497158,0.00025704984183056785,1.3346182436444533e-05,0.9991226571499833,0.004094128726630826,0.002132195014911283,0.00011218612039405823,0.9936614901380637,0.1397047313368891,0.35101280662432405,0.3513513879015096,0.15793107413727733,0.13531154544110552,0.4180665642338199,0.42406910784707624,0.022552782477998277
97,0.0005765734693507701,0.00026001016685883466,1.3407336987191555e-05,0.9991500090268033,0.003889840435167445,0.002157079717994667,0.00011271737868802436,0.9938403624681499,0.13256886236645565,0.35513440826500015,0.3554466272900498,0.1568501020784943,0.12804335336801262,0.42180040843786293,0.4278200470268016,0.02233619116732287
98,0.0005491086653875188,0.00026268859288715996,1.3461737799801523e-05,0.9991747410039254,0.0037050610731986277,0.0021796011162994403,0.00011319035566716107,0.9940021474548348,0.12612645637494938,0.35885175644088324,0.3591395962273688,0.15588219095679856,0.12151710868230355,0.42515279979304904,0.4311870876019821,0.022143003922665383
99,0.0005241519126994111,0.0002651236985243755,1.3510442961106168e-05,0.9991972139458151,0.0035371112743493925,0.002200081812321318,0.00011361413314187425,0.9941491927801874,0.12028114047061457,0.36222157513251063,0.36248681895261675,0.15501046544425795,0.11562460822966111,0.42817941582488833,0.4342263552245003,0.0219696207209503
100,0.0005013733319634305,0.0002673473128723926,1.3554301351583821e-05,0.9992177250538126,0.0033837829804669877,0.002218788102779919,0.00011399600506315836,0.99428343291169,0.11495360098587692,0.36529044552540646,0.3655346995252445,0.1542212539634721,0.11027773048329338,0.430925591108683,0.43698353414545527,0.021813144262568366
101,0.0004804986713110363,0.00026938591907387297,1.3594000676404595e-05,0.9992365214089386,0.003243239602143415,0.0022359416617678605,0.00011434188665631293,0.9944064768494324,0.11007797136450244,0.36809697800347235,0.3683216915959459,0.15350335903607917,0.10540398032606073,0.433428614446772,0.4394961892941907,0.02167121593297658
102,0.0004612980243564455,0.0002712617433063249,1.3630104853054152e-05,0.9992538101274842,0.0031139408475896815,0.002251728610037433,0.00011465663294045429,0.9945196739094324,0.10559909888783138,0.37067344561778137,0.37087992961123445,0.15284752588315265,0.10094317003907044,0.4357194389106483,0.44179549417635633,0.02154189687392494
103,0.0004435772022782216,0.0002729935898836611,1.3663080157635327e-05,0.9992697661276805,0.0029945851988470115,0.0022663064741790997,0.00011494426189656321,0.9946241640650773,0.1014704535866697,0.3730470380934122,0.3732364806702893,0.15224602764962872,0.09684491246417624,0.4378239743316067,0.4439075363721136,0.02142357683210358
104,0.0004271709959516297,0.00027459745217570125,1.3693315950058582e-05,0.9992845382359226,0.0028840649599005974,0.002279809283235368,0.0001152081314761711,0.994720917625388,0.09765250470626756,0.3752408167032191,0.37541429738822346,0.1516923812022897,0.09306670278503391,0.4397640735230611,0.4458543132784182,0.021314910413486994
105,0.00041193799190416023,0.0002760870484237162,1.372113982899458e-05,0.9992982538198432,0.002781431656306317,0.002292352036556661,0.00011545106914069194,0.9948107652379963,0.0941114547714596,0.377274476688044,0.3774329785945041,0.15118108994599253,0.08957243460000296,0.44155829812372804,0.44765450517232847,0.02121476210394046
106,0.00039775639263454915,0.00027747418818153534,1.37468285410002e-05,0.999311022590643,0.002685868120829662,0.002304033765147485,0.00011567546540624111,0.9948944226486165,0.09081823609705587,0.37916493750075553,0.3793093580035673,0.15070746839862129,0.0863312389180859,0.4432225156678451,0.44932407765901944,0.021122167755049548
107,0.0003845207419780195,0.00027876911128821107,1.3770618582060558e-05,0.9993229395281517,0.002596666615430547,0.0023149403607532907,0.00011588336440258286,0.9949725096594135,0.08774771137892816,0.38092681467301703,0.3810579747456898,0.15026749920236498,0.08331656725550546,0.4447703714258742,0.4508767576669822,0.021036303651638152
108,0.0003605316852111882,0.00028111685308936844,1.381328582459528e-05,0.9993445381758749,0.002434962386789684,0.002334718015947304,0.00011625644541111559,0.995114063151852,0.08219011432232246,0.38411396639143147,0.3842208027108861,0.14947511657536006,0.07787796407312109,0.44756265030015197,0.45367735598578746,0.02088202964093944
109,0.00034962753403760876,0.00028218432617757626,1.3832489565667855e-05,0.9993543556502191,0.002361447330311439,0.0023437120742023985,0.00011642445431468804,0.9951784161411715,0.07966722145821357,0.38556002145109747,0.3856556785367856,0.14911707855390335,0.07541664767700566,0.44882628458749435,0.4549445921241529,0.020812475611347175
110,0.0003393646387408676,0.0002831891998925368,1.3850456086953746e-05,0.9993635957052797,0.0022922482100605547,0.002352179576655227,0.00011658169162957627,0.9952389905216545,0.07729460794584371,0.38691950835229766,0.38700457372184527,0.1487813099800134,0.07310622209089794,0.45001242360368066,0.4561340191251544,0.020747335180267074
111,0.000329687960923952,0.00028413683095031267,1.386730109566916e-05,0.99937230790703,0.002226995204514207,0.002360165508665386,0.00011672916046798288,0.9952961101263526,0.07505923467556035,0.3881999768740166,0.3882749935991908,0.14846579485123224,0.07093321825931176,0.45112798761906675,0.4572525930211633,0.020686201100458164
112,0.00032054859495697305,0.00028503198095312476,1.3883126313665928e-05,0.9993805362977762,0.002165359634490743,0.0023677098656926274,0.00011686774315000404,0.9953500627566666,0.07294952854854835,0.38940812346299525,0.38947359446008123,0.14816875352837516,0.06888572450429656,0.45217909639024995,0.4583064643586781,0.02062871474677547
113,0.0003119029330220749,0.00028587889346451254,1.3898021261658468e-05,0.9993883201522518,0.002107048370342441,0.0023748482988992983,0.00011699821661866697,0.9954011051141396,0.07095518215981908,0.3905499088837336,0.39060630071035424,0.14788860824609304,0.0669531676866113,0.4531711817640263,0.4593010916115519,0.020574558937810402
114,0.0003037119772893603,0.00028668137737537477,1.3912066137892433e-05,0.9993956945791974,0.0020517992237084654,0.00238161281178072,0.00011712127698292915,0.995449466687528,0.06906698513316945,0.39163065519857765,0.3916784014234347,0.14762395824481836,0.06512613022813689,0.4541090815087842,0.4602413356707513,0.020523452592327632
115,0.0002959407274923705,0.0002874428385280136,1.392533130197006e-05,0.9994026911026778,0.001999376842675384,0.002388032027612832,0.0001172375354941165,0.9954953535942177,0.06727668234140714,0.3926551311450011,0.392694635340706,0.14737355117288575,0.0633961964431366,0.45499711873013754,0.46113153980124316,0.020475145025482665
116,0.0002885576933584997,0.0002881663471646182,1.3937879874239964e-05,0.9994093380796026,0.0019495694435771463,0.00239413175267955,0.00011734754064455942,0.9955389512630987,0.06557685293868186,0.393627620833485,0.3936592592456262,0.1471362669822068,0.06175582267994806,0.45583916833509486,0.4619755965511369,0.020429412433820217
117,0.00028153446165440774,0.000288854674352887,1.3949768346498038e-05,0.9994156610956462,0.0019021859078725387,0.00239993528207356,0.00011745178352641188,0.9955804270265275,0.06396080764059671,0.39455198418187926,0.3945761081118859,0.14691110006563815,0.060198227198783615,0.45663871372979337,0.46277700481869216,0.020386054252730795
118,0.0002748453287574891,0.00028951032746847496,1.3961047425241308e-05,0.9994216832963487,0.001857053317894429,0.00240546369714164,0.00011755070511224646,0.9956199322798517,0.062422500740734924,0.3954317081228773,0.39544864606049496,0.14669714507589285,0.05871729632068866,0.45739889505548287,0.46353891839558437,0.020344890228244192
119,0.0002684669849792569,0.0002901355809964134,1.3971762757069973e-05,0.9994274256712673,0.0018140148392358471,0.0024107361237142833,0.00011764470251898084,0.995657604334531,0.06095645453882859,0.3962699506440985,0.39628001017990444,0.1464935846371685,0.05730750412064041,0.45812255047459743,0.46426418751037163,0.02030575789439063
120,0.00026237824189316935,0.0002907325029910654,1.3981955548843534e-05,0.999432907299567,0.0017729278912364446,0.0024157699539980215,0.00011773413436563512,0.9956935680203999,0.05955769416017767,0.3970695786527179,0.39707304819680944,0.14629967899029506,0.05596384343430448,0.45881225162378436,0.4649553944975902,0.020268510444320913
121,0.002648867105949985,6.483504619208856e-05,5.549837220487677e-06,0.9972807480106374,0.017685952278787578,0.0005323249681837252,4.6176365519372195e-05,0.9817355463875093,0.5902041000693544,0.07557370371033266,0.07597406726283887,0.25824812895747423,0.7233888021186425,0.11390400633609007,0.11603958309481646,0.04666760845045087
122,0.002214090748094641,0.00010441930540780707,8.013001919677316e-06,0.9976734769445779,0.014815199039111951,0.0008591947346728916,6.681570319520694e-05,0.9842587905230199,0.5078860970382844,0.1295020470552121,0.1300452590607473,0.2325665968457563,0.5881851696982465,0.1844264100700708,0.1876780546150025,0.03971036561668017
123,0.0019141162873286285,0.0001321965400204943,9.404332806265231e-06,0.9979442828398447,0.0128272122070334,0.0010893884913724477,7.853498659979457e-05,0.9860048643149942,0.44444633185875976,0.16946853718323174,0.17005590514338648,0.2160292258146221,0.4956974542295598,0.23242625071129777,0.23635255579925524,0.03552373925988717
124,0.0016909040450341934,0.0001531091889798695,1.0298728844859281e-05,0.9981456880371411,0.011344054781281192,0.0012631337567637342,8.610020769970878e-05,0.9873067112542553,0.39462035821907665,0.20016279628193284,0.20075120935020616,0.2044656361487843,0.4284355326056256,0.26723177035627005,0.2716035169363193,0.0327291801017851
125,0.0015168331810447267,0.00016955378857577138,1.0922133261605404e-05,0.998302690897118,0.010185113831304993,0.0014000201895037123,9.139170112709877e-05,0.9883234742780641,0.35463265462423077,0.22444089581006665,0.22501054449984,0.19591590506586254,0.3773048163724419,0.2936394169863129,0.2983236747509572,0.030732091890288023
126,0.0013766081856456153,0.0001828818173547197,1.1381462946761997e-05,0.998429128534053,0.009250040095484567,0.0015111324440601568,9.530212397985842e-05,0.9891435253364754,0.3219023632499585,0.2441111840183886,0.2446530760290676,0.18933337670258527,0.33711447173655623,0.3143689482706021,0.31928251460601315,0.029234065386828614
127,0.0012608960607217777,0.0001939306981687728,1.1733902980171626e-05,0.9985334393381293,0.008477435428258141,0.0016033579781398462,9.831027680441844e-05,0.9898208963167976,0.29464974252198545,0.26036637602354645,0.2608768600306777,0.18410702142379046,0.30468652593269785,0.3310783749978519,0.3361661380732042,0.028068960996246072
128,0.0011636055526581819,0.00020325386432087328,1.201282446380734e-05,0.9986211277585572,0.007827135960585986,0.0016812590597558798,0.00010069628470952081,0.9903909086949485,0.27162129538854746,0.2740224294678775,0.27450058281913814,0.1798556923244369,0.2779663008076956,0.3448364594965315,0.3500602717830528,0.027136967912720005
129,0.0010805592226520138,0.00021123471531448674,1.2239018257562028e-05,0.998695967043776,0.007271543107379328,0.0017480024458337029,0.00010263507750486208,0.9908778193692821,0.251913616284535,0.28565547202054,0.2861017791572663,0.17632913253765867,0.2555662084108974,0.3563633795345267,0.3616958862176302,0.026374525836945852
130,0.001008780779104836,0.00021814865498771146,1.2426114262158962e-05,0.9987606444516454,0.00679096064374247,0.0018058666930104961,0.00010424157891983948,0.9912989310843272,0.23486120207267255,0.2956835012844763,0.29609915698960315,0.17335613965324803,0.23651519740191848,0.36616227538747853,0.3715832823140767,0.02573924489652631
131,0.0009460842730446721,0.00022419931102424673,1.2583420149066178e-05,0.998817132995782,0.006370901400680049,0.0018565389616754537,0.0001055944230142702,0.9916669652146302,0.21996390969958574,0.3044169859369497,0.30480351781420445,0.17081558654926018,0.22011326476154935,0.37459536576059727,0.38008959715297763,0.025201772324875627
132,0.0008908237834482239,0.00022954086085415725,1.2717509849937263e-05,0.9988669178458477,0.006000443164318299,0.0019012983124475108,0.0001067492491748056,0.9919915092740593,0.20683905122424381,0.3120912710121336,0.31245033196318783,0.16861934580043467,0.20584298701750633,0.3819301064211458,0.38748576463678874,0.024741141924559083
133,0.0008417339182955792,0.00023429238042937785,1.283315681844186e-05,0.9989111405444566,0.005671179334127979,0.0019411337091186462,0.00010774652630987462,0.9922799404304434,0.19518906442208314,0.3188879702031032,0.3192212243366336,0.16670174103818008,0.1933135949304221,0.38836830938261274,0.393976118414456,0.024341977272509092
134,0.0007978244504698755,0.0002385474180152914,1.2933911626184785e-05,0.9989506942198887,0.0053765247001069825,0.0019768228726007604,0.00010861640293640327,0.9925380360243559,0.18477921486497942,0.3249494492861854,0.32525851038399023,0.16501282546484494,0.18222442691557575,0.3940651370319531,0.3997176888316905,0.023992747220780687
135,0.0007583085247585876,0.0002423805563668262,1.3022469583679905e-05,0.9989862884492909,0.005111241770435602,0.0020089864041660938,0.00010938179879225657,0.992770390026606,0.17542191770896234,0.3303888752182637,0.33067527522260737,0.16351393185016658,0.17234035357425037,0.3991418576400368,0.40483315417793553,0.023684634607777286
