tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_carvone,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_carvone,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_carvone,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_carvone,phase2_w_water4C_aparicio2007
84,0.0004284775250998319,1.2607178380928821e-05,4.956362423666902e-06,0.9995539589340955,0.0028985985715798703,0.00010627941325938077,4.123080520868564e-05,0.9969538912099521,0.04905373282012344,0.4547491180178266,0.45475105858240766,0.04144609057964242,0.04153371858546696,0.4798128154259561,0.473479529078953,0.005173936909623845
85,0.0004113733112727032,1.2623264002358707e-05,4.9592017729906905e-06,0.999571044222952,0.0027831647998698395,0.00010642549994465604,4.12584893690381e-05,0.9970691512108164,0.04670525037378235,0.4561478907598992,0.4561493699894215,0.040997488876896894,0.039510204446359165,0.48086200922255606,0.47451438793019707,0.005113398400887773
86,0.00040333245322681557,1.2630712811497803e-05,4.96050750265973e-06,0.9995790763264589,0.002728890398882861,0.00010649323237107434,4.12712639788675e-05,0.9971233451047673,0.04561353169116492,0.45679808984325326,0.4567993542032585,0.04078902426232335,0.038570774618823134,0.4813490998886482,0.4749948231327703,0.005085302359758481
87,0.00038817367414210353,1.2644560614681223e-05,4.962919048105568e-06,0.9995942188461951,0.0026265575921728453,0.00010661929724744702,4.1294933834431076e-05,0.9972255281767454,0.04357664683332898,0.45801115277474524,0.45801201554790927,0.04040018484401645,0.036820094999283334,0.4822568139329324,0.47589013371680966,0.005032957350974685
88,0.00038102056046324155,1.2651007382079509e-05,4.964034476378123e-06,0.9996013643976782,0.002578262656593889,0.00010667805266250157,4.1305917144841076e-05,0.9972737533735988,0.042625057410369885,0.4585778497993593,0.45857852465372106,0.04021856813654977,0.036003136923618825,0.48268039799749035,0.4763079293969217,0.005008535681969189
89,0.0003741303835645215,1.2657164343036546e-05,4.965095334559584e-06,0.9996082473567579,0.002531739201352439,0.00010673420742395865,4.131638469230066e-05,0.9973202102065313,0.04171421406443722,0.45912027056522464,0.45912076536641727,0.040044750003920944,0.03522170937517497,0.4830855585421713,0.47670755313070906,0.004985178951944456
90,0.0003674887319198896,1.2663050568144055e-05,4.9661054319743146e-06,0.9996148821120799,0.002486890328680588,0.00010678793065089622,4.132637149699216e-05,0.9973649953691714,0.04084155125999913,0.45963994722069135,0.4596402693513018,0.03987823216800773,0.034473540697891894,0.4834734739416803,0.4770901672150742,0.004962818145353399
91,0.0003610821575739101,1.2668683176443776e-05,4.967068147644514e-06,0.999621282091102,0.0024436256035639805,0.00010683937447772911,4.1335908782038524e-05,0.9974081991131764,0.040004714257018015,0.46013828119255795,0.4601384375907482,0.03971856695967581,0.033756549011093685,0.4838452235063067,0.4774568362326939,0.0049413912499056125
92,0.0025772541585307577,5.958935003510829e-06,3.01689594507069e-06,0.9974137700105207,0.01722246936045892,4.962243179768728e-05,2.479118217013661e-05,0.9827031170255732,0.5906922094975687,0.10245413582749907,0.10248195595289811,0.20437169872203403,0.6754475424043461,0.14599268658640036,0.14410416127321277,0.03445560973604084
93,0.002210800143989521,7.983882591646199e-06,3.7621663916288736e-06,0.9977774538070272,0.014804252951359228,6.66227228018555e-05,3.0979453046325555e-05,0.9850981448727927,0.4978174011067567,0.17159164978582775,0.17162438637287827,0.15896656273453724,0.5261613155716761,0.22600404629735793,0.22306250373804157,0.024772134392924344
94,0.001976209621294501,9.052568638576275e-06,4.095341998394161e-06,0.9980106424680685,0.013250967460275582,7.564106377548013e-05,3.376785598190472e-05,0.9866396236199672,0.4272132890657069,0.21995123248267429,0.21998335697926016,0.1328521214723586,0.4309162517564837,0.2764685553524914,0.27285799198603145,0.019757200904993538
95,0.0018043714019603753,9.726914834019357e-06,4.286146148795125e-06,0.9981816155370568,0.012110570017184755,8.13551380463438e-05,3.5375644326549735e-05,0.9877726992004424,0.3732675754049539,0.25542513093136027,0.2554551351856918,0.11585215847799396,0.3649538854814024,0.3112093052030163,0.3071362637837481,0.016700545531833096
96,0.0016693208311132138,1.0195958642211155e-05,4.41084776821365e-06,0.9983160723624763,0.011212754498440752,8.534376321412653e-05,3.6432863223378106e-05,0.9886654688751217,0.33109922107394474,0.28249447960131163,0.28252203916522955,0.10388426015951403,0.316579640014139,0.33659372135891696,0.33218184098065945,0.01464479764628466
97,0.0015585477807460897,1.0542969051439061e-05,4.499203363284521e-06,0.9984264100468392,0.010475308312312349,8.830409582819115e-05,3.718613574129328e-05,0.989399201456118,0.29736276697057906,0.3038110339044324,0.30383620941690404,0.0949899897080845,0.27958407301277094,0.3559595132266436,0.35128863621544754,0.01316777754513796
98,0.0014650468910950766,1.0810932462204818e-05,4.565286882560269e-06,0.9985195768895602,0.00985212467904824,9.059677778821389e-05,3.775245350918975e-05,0.9900195260896545,0.26981103004141205,0.321026969745553,0.321049943734626,0.08811205647840896,0.250370886951737,0.3712247048581301,0.3663493789640933,0.012055029226039434
99,0.001384483377931235,1.1024500816158148e-05,4.616662109917413e-06,0.9985998754591427,0.00931463661041928,9.242901563337305e-05,3.819486630375458e-05,0.9905547395076436,0.24690889162204532,0.33522044872229995,0.33524143132468054,0.08262922833097419,0.2267146549896641,0.3835699629833992,0.37852911033362363,0.011186271693313094
100,0.0013139786907487958,1.119891500212894e-05,4.657779917629246e-06,0.9986701646143314,0.008843852103077114,9.392913454322349e-05,3.855057380504732e-05,0.9910236681885747,0.22758169474438053,0.34712336154063983,0.34714255609080086,0.07815238762417863,0.20716482367740507,0.393761955974996,0.3885843252890308,0.010488895058568119
101,0.001251518672024556,1.1344144301170129e-05,4.691441556292723e-06,0.9987324457421181,0.0084264683360234,9.51812108330925e-05,3.884304820513281e-05,0.9914395074049384,0.2110583150863552,0.3572494086703377,0.3572670000791405,0.07442527616416666,0.1907355434042447,0.4023202626671934,0.3970276938143351,0.0099165001142268
102,0.0011956362493848473,1.1467004415026747e-05,4.719504249092576e-06,0.9987881772419511,0.008052786512468386,9.62428145572093e-05,3.908788997268829e-05,0.9918118827830017,0.19677261190810347,0.3659695263836507,0.36598567848302405,0.07127218322522189,0.1767333747429589,0.4096095441254987,0.4042190200293904,0.009438061102151911
103,0.0011452283782622645,1.1572323128538578e-05,4.743251041555068e-06,0.9988384560475676,0.007715507959402031,9.71547855710935e-05,3.9295902435907064e-05,0.992148041352591,0.18430027045112732,0.37355815904953277,0.3735730154113611,0.06856855508797882,0.16465634016115627,0.4158933108730238,0.4104182999539452,0.009032049011874767
104,0.0010994441349373696,1.1663621346579203e-05,4.763598451422659e-06,0.9988841286452647,0.007408997614687129,9.794695148712852e-05,3.94748207962367e-05,0.9924535806130296,0.1733173550174972,0.3802226759451784,0.38023636191376925,0.06622360712355514,0.15413209134522612,0.421366743550027,0.4158181080787363,0.008683057026010604
105,0.0010576130181141534,1.1743530394054129e-05,4.781219544972053e-06,0.9989258622319468,0.00712881181801378,9.864163501549646e-05,3.963033856009984e-05,0.9927329162084106,0.16357246237451065,0.38612266515964955,0.38613529015857506,0.06416958230726484,0.1448785860980871,0.42617750838394197,0.42056413699694234,0.008379768521028603
106,0.0010191972027255043,1.1814058101420257e-05,4.796620252941073e-06,0.9989641921189201,0.0068713836449475485,9.925589265784103e-05,3.9766744986183615e-05,0.9929895937174085,0.15486759318307924,0.3913829393062415,0.3913945990421553,0.062354868468523846,0.13667826265203606,0.43043939726699687,0.42476865643628725,0.00811368364467996
107,0.0009837586882467054,1.1876764088384559e-05,4.810188437556001e-06,0.9989995543592274,0.006633806264069092,9.980299091914178e-05,3.9887335561682254e-05,0.9932265034094501,0.1470447403623066,0.39610251679787245,0.39611329522685645,0.06073944761296445,0.12936059899063543,0.4342415220416443,0.4285195853398866,0.007878293627833585
108,0.0009509360995679382,1.1932879455274485e-05,4.822226844133152e-06,0.9990323087941326,0.006413679859037493,0.00010029341526997971,3.9994688041777846e-05,0.9934460320376507,0.139976307812888,0.40036095797953664,0.40037092900697147,0.05929180520060395,0.12279004389350412,0.43765466685562543,0.4318867596901453,0.0076685295607250665
109,0.0009204278309734287,1.198338855348511e-05,4.832974966880214e-06,0.9990627558055062,0.006209000334336748,0.00010073556018460769,4.009084596870301e-05,0.99365017325951,0.13355814813843866,0.40422292263937754,0.4042321515652649,0.05798677765691882,0.1168574836735212,0.44073577363580324,0.4349263582307967,0.00748038445987889
110,0.0008919796504604653,1.2029088658914153e-05,4.842625028719933e-06,0.9990911486358519,0.006018077431095544,0.00010113623307849599,4.0177452898794665e-05,0.9938406088829272,0.12770442327514117,0.4077415034842296,0.40775004822436867,0.05680402501626045,0.11147409207487266,0.4435311709419173,0.43768408827064825,0.0073106487125619325
111,0.0008653753400051439,1.2070632437345632e-05,4.851333063140274e-06,0.9991177026944943,0.005839472861397169,0.00010150101330671447,4.0255845667780235e-05,0.9940187702796283,0.12234375688872993,0.4109607034920641,0.4109686156063442,0.05572692401286174,0.1065668213673842,0.44607893884726113,0.4401975190071592,0.007156720778195538
112,0.0008404295467203846,1.2108559418003147e-05,4.859227057618262e-06,0.999142602666804,0.005671953032016203,0.00010183451846441296,4.032712301322424e-05,0.9941858853265062,0.1174163158526378,0.4139173026362812,0.4139246281946563,0.05474175331642468,0.10207504527818984,0.44841066809918695,0.4424978171957143,0.0070164694269087575
113,0.0008169822393914622,1.2143319564473516e-05,4.866412987783315e-06,0.9991660080280562,0.0055144523662320356,0.00010214060399800283,4.0392196493995366e-05,0.9943430148332759,0.11287156985510408,0.4166422826395881,0.4166490629525033,0.0538370845528045,0.09794802441922326,0.450552787221259,0.44461105651852073,0.006888131840997078
114,0.0007948943354979671,1.2175291091182159e-05,4.872979325557452e-06,0.9991880573940852,0.005366044354079307,0.00010242251423208748,4.04518285940754e-05,0.9944910813030946,0.10866655242536308,0.419161926671324,0.4191681989073142,0.05300332199599849,0.09414296827170035,0.45252757646140795,0.4465592179758948,0.006770237290996925
115,0.000774044329757658,1.2204794542449428e-05,4.879000610577404e-06,0.9992088718750893,0.005225919232178427,0.0001026830017295673,4.0506662904817385e-05,0.9946308911031873,0.10476449811598136,0.4214986805257063,0.4215044782355271,0.05223234312278529,0.09062353606014809,0.45435395204269,0.4483609636460056,0.006661548251156326
116,0.0007543253636247304,1.2232102913079674e-05,4.884539911902128e-06,0.9992285579935504,0.005093364552240217,0.00010292441335506803,4.0557245055596134e-05,0.9947631537893491,0.10113376247744348,0.42367182526990677,0.42367717883223194,0.05151723342041774,0.08735866472111366,0.4560480780169787,0.45003224034890676,0.00656101691300085
117,0.0007356431245111873,1.2257450584966053e-05,4.889651094624958e-06,0.9992472097738092,0.004967751268969397,0.00010314876607910343,4.0604041876648246e-05,0.9948884959230749,0.0977469615148805,0.4256980199218755,0.42570295692443394,0.05085206163881003,0.08432164362955591,0.45762385018441043,0.45158675708674745,0.006467749099286288
118,0.0007179139752250163,1.2281039815230182e-05,4.894380388474698e-06,0.9992649106045713,0.004848521332653539,0.00010335780219111988,4.064745474756955e-05,0.9950074734104077,0.09458027810170032,0.4275917327286977,0.4275962782949532,0.05023171087464875,0.08148937748715138,0.4590932808083529,0.45303636460505126,0.006380977099444456
119,0.0007010633001720148,1.2303045797067213e-05,4.898767619648471e-06,0.9992817348864113,0.004735176704541028,0.00010355303248281912,4.068783012431753e-05,0.9951205824328518,0.09161289876026565,0.42936558592117213,0.42936976299121343,0.04965175232734891,0.07884179414383322,0.4604668069736536,0.4543913596183478,0.006300039264165407
120,0.0006850244721352132,1.2323621453482118e-05,4.9028473926985666e-06,0.9992977490590186,0.00462727251897676,0.00010373577689810341,4.072546952569618e-05,0.9952282662345994,0.08882655588544891,0.43103064735859975,0.4310344769321471,0.04910831982380427,0.07636136525913599,0.4617535416847736,0.45566073254275946,0.006224360513330976
121,0.0006697376697212214,1.2342900823232246e-05,4.9066499322380646e-06,0.9993130127795233,0.004524409220500556,0.00010390719348952825,4.076063674509608e-05,0.995330922949265,0.08620514928725168,0.43259665935677327,0.43260016070361745,0.048598030652357536,0.07403271534333078,0.462961477068836,0.456852367973752,0.006153439614081213
122,0.0006551490107341725,1.2361001262660426e-05,4.910201472281291e-06,0.9993275797865309,0.004426226808919671,0.00010406829726950568,4.079356124230857e-05,0.9954289113325686,0.08373443420925351,0.43407223271783557,0.4340754235607465,0.04811790951216427,0.07184230083703483,0.46409765188209967,0.45797320994552915,0.006086837335336286
123,0.0006412098327825489,1.2378026832061252e-05,4.913525264467087e-06,0.9993414986151208,0.004332400061521641,0.00010421998898299425,4.0824446650265934e-05,0.995522555502845,0.08140176138452374,0.43546500609554634,0.4354679027701576,0.0476653297497723,0.06977814493030077,0.46516828962327594,0.4590293981914096,0.006024167255013627
124,0.0006278760446090078,1.2394069622982398e-05,4.916641770081041e-06,0.9993548132439979,0.004242634220339737,0.0001043630665379572,4.0853472493107645e-05,0.9956121492406291,0.07919585975634445,0.4367817798581824,0.4367843974528227,0.04723796293265049,0.06782961720261596,0.46617891338878975,0.4600263814573545,0.00596508795123972
125,0.0006151075887376448,1.2409211537107214e-05,4.919569109947033e-06,0.9993675636306153,0.0041566614196022755,0.00010449824019422603,4.0880798025415154e-05,0.9956979595421781,0.07710665368661561,0.438028628073589,0.43803098055213047,0.046833737687664856,0.06598724944493156,0.46713444178742364,0.46096901212898306,0.005909296638661881
126,0.0005911238983784961,1.2437077400400152e-05,4.924918958440759e-06,0.9993915141052627,0.003995139882403411,0.00010474734713553598,4.0930900011005084e-05,0.99585918187045,0.07324309951448375,0.4403337657699343,0.44033562593858644,0.046087508776995405,0.06258802777246332,0.4688973353804317,0.46270810800592577,0.005806528841179134
127,0.000579844852443278,1.2449925307715934e-05,4.9273685802929535e-06,0.9994027778536688,0.003919164162324672,0.00010486235777335818,4.095391575471012e-05,0.9959350195641473,0.07145330001892507,0.4414013535983995,0.44140298481672924,0.0457423615659461,0.0610167721214452,0.4697121799586436,0.46351195185975086,0.0057590960601602076
128,0.0005690028817080282,1.2462122682775316e-05,4.929683952111544e-06,0.9994136053116571,0.0038461232950572446,0.00010497163993198041,4.097571562011176e-05,0.9960079293493908,0.06974908577803816,0.44241773882576635,0.4424191515242952,0.04541402387190033,0.05952266773449158,0.47048699470372735,0.4642763057479729,0.005714031813808234
129,0.0005585722744857813,1.2473717005919034e-05,4.93187532092935e-06,0.9994240221331874,0.003775845132156247,0.0001050756072037235,4.099639045148124e-05,0.9960780828701885,0.06812445277400031,0.4433865291312887,0.4433877330469005,0.04510128504781048,0.05810015921819798,0.4712246640494212,0.4650040152437654,0.005671161488615512
130,0.0005485293562579347,1.2484751476037782e-05,4.93395202492867e-06,0.999434051940241,0.0037081711297014958,0.00010517463612189942,4.1016023108584336e-05,0.996145638211068,0.06657394619640053,0.4443110003050712,0.444312004540897,0.04480304895763138,0.056744212629627984,0.47192780144231883,0.46569765858021134,0.005630327347841859
131,0.0005388522827572093,1.2495265281404184e-05,4.935922504756369e-06,0.9994437165294566,0.0036429549692625377,0.0001052690685349413,4.103468860260804e-05,0.9962107412735999,0.06509259903895497,0.4451941337066931,0.4451949467856795,0.044518320468672386,0.05545025565257337,0.47259878047661064,0.4663595773664336,0.005591386504382489
132,0.0005295208627224873,1.2505294056739306e-05,4.9377944088334665e-06,0.999453036048812,0.0035800613766505543,0.00010535921553580767,4.105245500727176e-05,0.9962735269528064,0.0636758787407677,0.4460386486763067,0.44603927858927295,0.044246193993652636,0.054214125827409906,0.47323976181925453,0.4669919031507219,0.005554209202613531
133,0.0005205164005291752,1.2514870270976845e-05,4.939574681433196e-06,0.9994620291545184,0.0035193650728029676,0.00010544536079981243,4.1069384222949466e-05,0.9963341201821743,0.062319640677500794,0.446847030713764,0.4468474849626078,0.04398584364612736,0.05303202559852397,0.4738527165801804,0.46759658047644387,0.005518677344851654
134,0.0005118215025505539,1.2524023358267598e-05,4.941269573003665e-06,0.9994707132045181,0.0034607494785789256,0.0001055277617849551,4.108553210376223e-05,0.9963926372275324,0.06102008722584253,0.4476215540232256,0.4476218396598101,0.043736519091121695,0.0519004831278944,0.4744394463918341,0.4681753866913999,0.005484683788871544
