tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_geraniol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_geraniol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_geraniol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_geraniol,phase2_w_water4C_aparicio2007
581,0.0021449899780783504,8.054355038438058e-06,2.2272351874588613e-05,0.9978246833150086,0.01436695863102191,6.722666492495559e-05,0.0001883656904282294,0.9853774490136249,0.4929714914408242,0.14290152267823508,0.1428969002492479,0.22123008563169275,0.5575966608543202,0.20142178452782514,0.2040879279108303,0.03689362670702426
582,0.0020820258778384807,8.336250651006082e-06,2.3341173872284387e-05,0.9978862966976382,0.013950105932797822,6.960386725276635e-05,0.00019747413711816518,0.9857828160628312,0.47931894873168795,0.15155096466103504,0.15154664018782701,0.2175834464194501,0.5375876655225003,0.2118139825576756,0.21461850169141156,0.035979850228412526
583,0.002023040886820133,8.591189094579135e-06,2.4337904443707636e-05,0.9979440300196416,0.013559333716661872,7.175599497094128e-05,0.00020597429242826364,0.986162935995939,0.46634412196030267,0.15971180048526895,0.15970781435511155,0.21423626319931677,0.5189575421750107,0.22147950795406657,0.2244128059331967,0.035150143937725996
584,0.001967623498315436,8.822920479546657e-06,2.527045160888793e-05,0.9979982831295962,0.013191964369533371,7.371418317174079e-05,0.00021393242846052908,0.9865203890188343,0.4540054283556977,0.1674225596756989,0.16741894439216706,0.2111530675764365,0.5015695919483815,0.2304917336012079,0.23354517622858456,0.034393498221826184
585,0.0019154229649838092,9.034521729932537e-06,2.614549456207203e-05,0.9980493970187242,0.01284571385059556,7.550399713765574e-05,0.00022140456104544895,0.9868573775912213,0.4422632226894358,0.1747181046815873,0.17471488619884384,0.2083037864301332,0.4853044210810069,0.23891452548418485,0.24208031724832238,0.0337007361864858
586,0.0018661377558895935,9.228543164270035e-06,2.6968730299686928e-05,0.9980976649706466,0.012518617133422092,7.714664231145738e-05,0.00022843850349005076,0.9871757977207765,0.43108004303434855,0.18162999846063135,0.18162719727568416,0.205662761229336,0.4700573228604575,0.246803723662055,0.25007480292438944,0.03306415055309825
587,0.0018195065224960614,9.407116017303827e-06,2.7745057358142696e-05,0.9981433413041285,0.012208969797483043,7.865985221435672e-05,0.00023507539701267627,0.9874772949532898,0.42042072070699593,0.188186848453154,0.1881844805045131,0.20320795033533678,0.45573611480692394,0.2542083582238733,0.25757830820025285,0.03247721876894986
588,0.001775301196821516,9.572036746067217e-06,2.8478721846775093e-05,0.9981866480445856,0.011915283405087,8.005858523258994e-05,0.00024135092806184242,0.9877633070816186,0.41025237553894794,0.19441461223519083,0.19441268964617647,0.20092032257968476,0.4422593387108976,0.26117165103086876,0.2646346238008762,0.03193438645735741
589,0.001733321446190972,9.724830422236679e-06,2.9173429008992034e-05,0.9982277802943779,0.011636249615896956,8.135554875191943e-05,0.0002472962584824263,0.9880350985768687,0.4005443602448306,0.20033687590616547,0.20033540760224777,0.1987833562467561,0.4295547596680077,0.2677318474372461,0.27128249878213706,0.03143089411260908
590,0.0016933903419808299,9.866801233686486e-06,2.9832434197437765e-05,0.9982669104225881,0.011370712160174795,8.2561616993623e-05,0.00025293878459826453,0.9882937874382333,0.3912681640326402,0.20597510136415362,0.2059740935877104,0.19678264101549572,0.4175581068492223,0.27392290953806303,0.2775563428133982,0.030962640799316436
591,0.0016553506865632285,9.999070221125727e-06,3.0458610515568735e-05,0.9983041916327001,0.011117643029471883,8.368614330953678e-05,0.00025830270144370257,0.9885403681257748,0.38239730001975036,0.21134884870498222,0.21134830544607325,0.19490554582919434,0.40621201365479565,0.27977509764257896,0.2834868152359166,0.030526073466708565
592,0.0016190622328023639,1.0122607526136143e-05,3.10545093727123e-05,0.9983397606502987,0.01087612447809476,8.473722728794957e-05,0.0002634095085731072,0.9887757287860441,0.3739071774944681,0.21647597148854333,0.21647589484650614,0.1931409561704825,0.395465120458098,0.28531545947073195,0.2891013206458138,0.030118099425356155
593,0.003195446289813651,1.5399109799287445e-06,3.498265884547176e-06,0.9967995155333219,0.02127918561296569,1.277880725355082e-05,2.941524324807906e-05,0.9786786203365327,0.6752033209866731,0.016937095434082755,0.01693567034306786,0.2909239132361763,0.8877395541859687,0.027749883168778203,0.028115741465725923,0.0563948211795272
594,0.0030385041932452063,2.759909063931415e-06,6.441785307246489e-06,0.9969522941123836,0.02025149445269724,2.292256608306357e-05,5.421252463230194e-05,0.9796713704565874,0.6545624596158469,0.032828713993464126,0.03282623108585517,0.27978259530483385,0.8411541006036861,0.0525714028334174,0.05326496469226256,0.05300953187063379
595,0.0029010667095833243,3.751037464130323e-06,8.972743655671754e-06,0.9970862095092968,0.01935008693795263,3.117796967082428e-05,7.556951140186117e-05,0.9805431655809745,0.6344264999557979,0.0477150729034691,0.04771182295606297,0.2701466041846699,0.7990643242366343,0.0748905881123084,0.07587917230752153,0.05016591534353572
596,0.002570267711422386,5.8587405510800604e-06,1.4908301778300142e-05,0.9974089652462482,0.017174945261137886,4.878569434696128e-05,0.00012578861201228487,0.9826504804325028,0.5784039919418723,0.0869421106160485,0.08693778435118073,0.2477161130908986,0.6943248896248272,0.13005673719937094,0.13177595388062027,0.04384241929518162
597,0.0024796734627425708,6.371962306849816e-06,1.6499907793197336e-05,0.9974974546671573,0.01657787675362521,5.308585710886066e-05,0.00013928747905832863,0.9832297499102076,0.5613410770414609,0.09842032481841201,0.09841592761850738,0.24182267052161985,0.6651667905549705,0.14533149866712217,0.14725338048254943,0.04224833029535789
598,0.0023964405533779083,6.820888824412974e-06,1.7950706020370326e-05,0.9975787878517773,0.016028800483919543,5.68521059989782e-05,0.0001516044838032786,0.9837627429262781,0.545080393502989,0.10920145246257845,0.10919708564941481,0.23652106838501777,0.6383301599283727,0.1593618790614403,0.16147005756205662,0.04083790344813035
599,0.0023195527869967333,7.217106029965674e-06,1.928164058296058e-05,0.9976539484663903,0.015521135906697363,6.0180189429280214e-05,0.00016291436244716856,0.9842557695414262,0.5295966912262701,0.11934071030524482,0.11933645687049829,0.23172614159798685,0.6135532569635763,0.17229268714537638,0.17457268468066628,0.03958137121038099
600,0.0022481925245126546,7.569548817223266e-06,2.0509296595798566e-05,0.9977237286300743,0.015049583194737785,6.314401459716651e-05,0.00017335560462407272,0.9847139171860411,0.5148578056347148,0.12888894110346585,0.12888486907487443,0.227368384186945,0.5906112610915296,0.1842473715683338,0.18668632449262718,0.038455042847509356
601,0.0021816920519054,7.885221154152466e-06,2.1647029231218128e-05,0.9977887756977092,0.014609810427514315,6.580156652688839e-05,0.00018303982145794991,0.9851413481845009,0.5008279672014129,0.13789268096560112,0.13788884607816354,0.2233905057548224,0.5693102262610612,0.19533175447761952,0.19791818429293015,0.03743983496838919
602,0.002119498838991277,8.169691744657678e-06,2.2705751610802022e-05,0.9978496257176533,0.014198229909561448,6.819898559152529e-05,0.00019205828770232024,0.9855415128171447,0.4874699753834704,0.14639437825513643,0.1463908260900375,0.21974482027135578,0.5494821217382598,0.20563702771917367,0.20836065080607338,0.03652019973649311
603,0.002061150259929941,8.427446375846336e-06,2.369449952358259e-05,0.9979067277941706,0.013811835269677063,7.037346866263733e-05,0.00020048663431256161,0.9859173046273478,0.4747465615011825,0.1544326716018458,0.15442943931479416,0.2163913275821775,0.5309807489838555,0.21524216700245483,0.21809373552257183,0.03568334849111778
604,0.002006254849232619,8.662140004023998e-06,2.4620841379803928e-05,0.9979604621693835,0.013448080579544741,7.235534612642449e-05,0.00020838825696635265,0.9862711758173626,0.46262126855333197,0.16204270067918825,0.1620398184065808,0.213296212360899,0.5136783828851065,0.2242158916314717,0.2271870597866783,0.03491866569674334
605,0.001954478281509399,8.876782833985867e-06,2.5491184400559266e-05,0.998011153751256,0.013104789888397042,7.416961623577061e-05,0.00021581686353626603,0.986605223631831,0.45105897791143396,0.16925641442926628,0.16925390643999338,0.2104307012193065,0.4974629940971257,0.23261826261321977,0.23570147361935923,0.0342172696702954
606,0.00190553249271607,9.07387597115931e-06,2.6311000795662773e-05,0.9980590826305171,0.012780086955545002,7.583706417447784e-05,0.00022281835645927568,0.9869212576238213,0.4400262290141846,0.17610287384666948,0.17610075949066942,0.20777013764847657,0.48223594873345277,0.2405019955144389,0.2436903856181628,0.033571670133945554
607,0.0018591674496367058,9.255516511006031e-06,2.708500524817079e-05,0.9981044920286042,0.012472342087713332,7.737512972118574e-05,0.00022943231099327533,0.9872208504715722,0.4294913673552066,0.18260852837861977,0.18260682287244465,0.20529328139372896,0.46791008961749464,0.24791354234512378,0.2512008589041025,0.03297550913327906
608,0.0018151645893000382,9.423476193300196e-06,2.781728959206589e-05,0.9981475946449146,0.012180129722010189,7.879855692340189e-05,0.00023569309722728518,0.9875053786238391,0.41942460486444016,0.1887974740316699,0.18879618911191187,0.20298173199197808,0.4544081340444076,0.25489398994596996,0.25827452120095445,0.03242335480866785
609,0.001773331716822102,9.5792632436221e-06,2.851143080995185e-05,0.9981885775891244,0.011902195437541287,8.011990523770088e-05,0.00024163078041400184,0.987776053876807,0.4097980109150795,0.19469168670143114,0.19469083117053218,0.2008194712129572,0.4416613279916412,0.2614798088601877,0.2649483234632672,0.03191053968490391
610,0.0017334987525208089,9.724168985321232e-06,2.917057235819654e-05,0.9982276065061357,0.011637428416533181,8.134993491487323e-05,0.00024727179889053844,0.9880339498496613,0.4005854657185864,0.20031123463422934,0.20031081481813118,0.198792484829053,0.4296083122913173,0.2677034812993056,0.2712551760310941,0.03143303037828296
611,0.003203558059033822,1.4742250394650815e-06,3.3444948669788183e-06,0.9967916232210597,0.021332255866618206,1.2233175085470378e-05,2.8121006920671685e-05,0.9786273899513757,0.6762017692823284,0.016148456293677362,0.016147245780481018,0.2915025286435132,0.8900991503148905,0.0264889241314941,0.02683840412977172,0.05657352142384367
612,0.002801399175610974,4.42628988872659e-06,1.0783135045887674e-05,0.9971833913994543,0.018695557196310997,3.681073538397862e-05,9.086666936248034e-05,0.9811767653989426,0.6186424996568163,0.059051057379214296,0.05904784171150055,0.2632586012524689,0.7679253333246459,0.09134360441337092,0.0925506385946254,0.04818042366735779
613,0.002694745349534536,5.109881589166697e-06,1.2698780803453812e-05,0.9972874459880728,0.01799435964113012,4.252073125895915e-05,0.00010707222819544554,0.9818560473994155,0.6006872594653146,0.07165618596151424,0.07165268114728497,0.2560038734258861,0.7341557051059812,0.10913515484094269,0.11057790351847276,0.04613123653460337
614,0.0025978468207358716,5.697238790727134e-06,1.442112949199796e-05,0.9973820348109813,0.017356589915318816,4.74336460602644e-05,0.00012165957301793904,0.9824743168656029,0.5834598845861778,0.08350475171083063,0.0835010909794205,0.24953427272357112,0.7031787564647699,0.12541143942198024,0.12707000253325632,0.04433980157999348
615,0.002509173877019935,6.207681397359306e-06,1.5983150904813076e-05,0.9974686352906779,0.016772366651868313,5.170877302566986e-05,0.0001349031649665026,0.9830410214101396,0.5669722040656405,0.09465161109980842,0.09464790381659006,0.24372828101796096,0.674671250188649,0.14035557569414142,0.1422124389194155,0.04276073519779408
616,0.0024275310508462024,6.655652629330574e-06,1.7410086774710397e-05,0.9975484032097498,0.016233959008312763,5.546531986320181e-05,0.00014701333702546207,0.9835635623347985,0.5512172374241534,0.10514901751041944,0.1051453537018062,0.23848839136362096,0.6483558846736724,0.15412287766297117,0.15616255349231317,0.04135868417104322
617,0.0023519672178251845,7.052165262547676e-06,1.8721660933571604e-05,0.9976222589559787,0.015735210035889898,5.879426758387945e-05,0.00015815459134037766,0.9840478411051858,0.5361763018746694,0.11504593129688402,0.1150423851918322,0.23373538163661436,0.623993978884322,0.16684579724681248,0.16905452904015608,0.04010569482870951
618,0.0022817135244221744,7.4057657490750095e-06,1.993356651842431e-05,0.9976909471433104,0.015271138024904016,6.176628485380545e-05,0.0001684579239551385,0.9844986377662871,0.521823631699702,0.1243877476085787,0.12438438044481058,0.22940424024690875,0.6013793217970902,0.17863788781352893,0.1810034046313686,0.038979385758012235
619,0.002216139606231058,7.72318811061417e-06,2.1058488597333695e-05,0.997755078717061,0.014837655007611915,6.44371004671103e-05,0.00017802930655243945,0.9849198785853686,0.5081295018299479,0.1332162883977744,0.13321315066609588,0.22544105910618187,0.5803330689562916,0.1895969997601657,0.19210831227854672,0.037961619004996
620,0.002154722104137254,8.00981282931476e-06,2.21068275236287e-05,0.9978151612555098,0.014431364137632864,6.685127726165035e-05,0.00018695569101126079,0.9853148288940942,0.4950622478362433,0.14156992205552102,0.14156705531223002,0.22180077479600566,0.560699497850348,0.19980786257771133,0.20245509229872305,0.037037547273217564
621,0.0020970215442097746,8.269991673535357e-06,2.3087217690170697e-05,0.9978716212464266,0.014049410760561286,6.904488544682576e-05,0.00019530931839159438,0.9856862350356003,0.4825896235031089,0.1494837640618345,0.1494812024030752,0.2184454100319814,0.5423424938463756,0.2093441853109354,0.21211842092309147,0.03619489991959754
622,0.0020426652163448326,8.50728473287254e-06,2.400691021422406e-05,0.997924820588708,0.01368937205917136,7.104745499103716e-05,0.00020315089992684808,0.9860364295859106,0.47067967230256863,0.15698990747938313,0.15698767874911204,0.2153427414689362,0.5251426289846053,0.2182703719101467,0.22116354786524667,0.03542345124000128
623,0.001991334007270363,8.724632090802983e-06,2.4872053296341646e-05,0.9979750693073426,0.013349172092029737,7.288339037988994e-05,0.00021053194834960362,0.9863674125692409,0.4593013037666838,0.16411767093119947,0.16411579771658524,0.21246522758553152,0.508994734132995,0.22664293181500447,0.22964772520515397,0.034714608846846746
624,0.0019427525299590689,8.924485170037242e-06,2.5687909336465708e-05,0.9980226350755345,0.013027018099226228,7.457305394948836e-05,0.00021749658471771936,0.9866809122621065,0.4484246288586988,0.17089383575869224,0.17089233621521066,0.2097891991673983,0.49380586746884275,0.23451164316631112,0.23762138571374086,0.034061103651105346
625,0.0018966813198748932,9.108904563861742e-06,2.6459018604333537e-05,0.9980677507569569,0.01272135009463852,7.613357317009193e-05,0.00022408290089683084,0.9869784334312945,0.4380211623817117,0.17734287621080247,0.17734176474933863,0.20729419665814713,0.47949361456396505,0.24192051912124674,0.2451291217387177,0.03345674457607048
626,0.0018529107882639295,9.27963599135283e-06,2.7189328399885316e-05,0.9981106202473449,0.012430801801293651,7.757946782065674e-05,0.00023032403541866332,0.987261294695467,0.4280639211531705,0.1834871729987797,0.18348646086037457,0.20496244498767527,0.4659846580908287,0.24890861359172028,0.25221050143629326,0.03289622688115782
627,0.0018112562745721027,9.438167864222775e-06,2.788229124853658e-05,0.9981514232663152,0.012154168647756342,7.892312551496904e-05,0.0002362489914948835,0.9875306592352338,0.4185274587956874,0.1893472114900871,0.18934690722859285,0.20277842248563263,0.4532135711343412,0.2555106968984967,0.25890075323339073,0.03237497873377139
628,0.003065634074818723,2.5558114026942776e-06,5.937213832406055e-06,0.9969258728999462,0.020429271679928043,2.122426189957384e-05,4.995873217479362e-05,0.9794995453259976,0.6583104607731988,0.029995681413532937,0.029993889781459254,0.2816999680318091,0.8493278542805809,0.04822525876888647,0.04886226007532398,0.05358462687520867
629,0.0029371155831619845,3.49785994020074e-06,8.312952752067505e-06,0.9970510736041458,0.019586649885967564,2.906784005469617e-05,6.999879818275205e-05,0.980314283475795,0.6398924397743224,0.04372479325446761,0.043722449744690535,0.2726603172265195,0.8102073786071171,0.06899032692197568,0.06990204009297843,0.05090025437792876
630,0.0028221185633768853,4.28883800129289e-06,1.0408480923291978e-05,0.9971631841176986,0.018831682613584876,3.5663563543180275e-05,8.769955097935031e-05,0.9810449542718925,0.6220040380359274,0.05665803739238075,0.056655315200172876,0.26468260937151883,0.7744355544920323,0.08790727731588631,0.08906947406367886,0.04858769412840255
631,0.002718210329606687,4.9628534611577e-06,1.2279200066663447e-05,0.9972645476168654,0.01814870061752362,4.12919272268318e-05,0.00010352105805220985,0.9817064863971974,0.6047298115577019,0.06884221060893297,0.06883925171710609,0.25758872611625894,0.7416189150002169,0.10520719705568445,0.10659865101969775,0.046575236924401055
632,0.002623554398467743,5.544448180009866e-06,1.3965841514885582e-05,0.9973569353118373,0.017525858708887274,4.615500312403426e-05,0.00011780195300934545,0.9823101843349794,0.5881126064272424,0.08032593397819417,0.08032285532450327,0.25123860427006006,0.711418707210775,0.12108540523361297,0.12268743287977359,0.044808454675838424
633,0.0025367337571832083,6.051722629736601e-06,1.5499114081973664e-05,0.997441715406105,0.016954006197930346,5.040199040541164e-05,0.00013079781013171303,0.9828647940015325,0.5721680628122033,0.09115725101528692,0.09115414924466474,0.24552053692784495,0.6835430766916472,0.1357077716500225,0.1375038527291035,0.0432452989292267
634,0.002456633976108873,6.498314359796767e-06,1.6902684002278782e-05,0.997519965025529,0.01642593857386215,5.41454142250617e-05,0.00014270577926562091,0.9833772102326471,0.5568941981192699,0.10138230348700951,0.1013792586626289,0.24034423973109162,0.6577400604398148,0.14921585729273454,0.15119132056286924,0.04185276170458158
635,0.0023823636086079836,6.894693358034287e-06,1.8195145987559177e-05,0.9975925465520463,0.015935887136927066,5.747174421903953e-05,0.00015368089883974846,0.9838529602200141,0.5422777094968829,0.11104463831611458,0.11104171685414418,0.2356359353328583,0.6337915067328782,0.16173107724661423,0.1638728393663638,0.04060457665414387
636,0.0023131987824358325,7.249032582684784e-06,1.939136231177293e-05,0.9976601608226697,0.015479163292595499,6.044853803926394e-05,0.00016384718948487888,0.9842965409798803,0.5282982076206587,0.12018490002251611,0.12018215703764631,0.23133473531917878,0.611507915760881,0.1733580749873466,0.1756544227002806,0.03947958655149178
637,0.0022485437343029483,7.5678052933528445e-06,2.0503392601060193e-05,0.9977233850678027,0.01505190490804182,6.312934744442077e-05,0.00017330536337381762,0.98471166038114,0.5149310992302247,0.1288407596982208,0.12883824089501184,0.22738990017654276,0.5907241061509962,0.18418746568404562,0.18662787332170777,0.038460554843250214
638,0.002187902212035029,7.856207141518194e-06,2.154115623251171e-05,0.9977827004245909,0.0146508923383585,6.555718830074977e-05,0.00018213832100153445,0.9851014121523393,0.502149498336451,0.13704696966187538,0.13704471287343845,0.22375881912823525,0.5712955778738633,0.19429807129560703,0.19687304713673004,0.03753330369379951
639,0.0021308563415396694,8.118457495377163e-06,2.2512910968349848e-05,0.9978385122899965,0.014273412352208782,6.776701960245255e-05,0.00019041512566485562,0.985468405502524,0.4899255345803844,0.14483549867631362,0.1448335351246812,0.2204054316186208,0.5530954747808167,0.20375875219751788,0.20645970852786572,0.03668606449379979
640,0.002077050851420698,8.358020259518168e-06,2.342560733043902e-05,0.9978911655209893,0.013917156487562312,6.978756158958251e-05,0.00019819394812994206,0.9858148620027181,0.4782312193847854,0.15223570327063018,0.1522340586060605,0.21729901873852397,0.5360120403311022,0.21262991353694755,0.21544905623787458,0.03590898989407579
641,0.002026180940172871,8.577765670512635e-06,2.4285151083217638e-05,0.9979409561430734,0.013580142800365212,7.164262865249562e-05,0.0002055242487110617,0.9861426903222713,0.4670390307106066,0.1592745199650201,0.1592732151276769,0.21441323419669642,0.5199464870087791,0.22096475148405056,0.22389498580357328,0.035193775703597045
642,0.0019779830687056835,8.780093722014084e-06,2.5096605700140876e-05,0.9979881402318721,0.013260656465511765,7.335214691457329e-05,0.00021244846157307415,0.9864535429260006,0.45632227697956235,0.16597665586128207,0.16597570779959855,0.21172535935955702,0.5048112027671484,0.2288102874454048,0.23184513721708977,0.034533372570357164
643,0.0019322277329164711,8.967027446267944e-06,2.5864347414241325e-05,0.9980329408922229,0.012957203117816403,7.493292370257349e-05,0.00021900328514262978,0.9867488606733383,0.44605532750517846,0.17236477642819467,0.17236419870040856,0.2092156973662182,0.4905282404352924,0.23620823166670646,0.23934176977140087,0.03392175812660021
644,0.0018887136813502277,9.140284090600988e-06,2.6592184311753602e-05,0.9980755538502474,0.012668471488528326,7.639923496883715e-05,0.00022522067356918287,0.9870299086029337,0.4362137455438728,0.17845968416440006,0.17845948744435672,0.20686708284737035,0.4770280403639494,0.24319570742495494,0.2464224956904753,0.033353756520620434
645,0.003217791530470166,1.358338909131912e-06,3.0742700106019336e-06,0.9967777758606101,0.02142536537251335,1.1270669038180102e-05,2.5846901619202864e-05,0.9785375170568293,0.6779375289139701,0.014772540386691011,0.014771670633815006,0.29251826006552384,0.8942273011730658,0.024282011375182738,0.024602770369407632,0.056887917082343954
646,0.0030776287483929663,2.4646768522603646e-06,5.713582508018473e-06,0.9969141929922467,0.020507853958385426,2.0466104890329587e-05,4.8073820537535316e-05,0.9794236061161866,0.6599435663470379,0.02875447595351485,0.028752960219087794,0.28254899748035944,0.8529262773269253,0.04631070320147429,0.046922744646126724,0.05384027482547374
647,0.0029531542528104964,3.3836738378386322e-06,8.018503222982058e-06,0.9970354435701287,0.01969187040834083,2.8116454411905314e-05,6.751344878997598e-05,0.9802124996884574,0.6422823354468727,0.04196877009413065,0.0419667910808181,0.27378210337817854,0.8151425904842915,0.06637508236082496,0.06725266813587044,0.051229659019013024
648,0.0028413808502627006,4.1596772918001175e-06,1.0059404417248752e-05,0.9971444000680283,0.018958207389986374,3.4585868295375326e-05,8.474932301987269e-05,0.9809224574186983,0.6250915788802134,0.0544501676671707,0.0544478755023173,0.26601037795029847,0.7804713493840311,0.08471957365373038,0.08584013741351709,0.04896893954872147
649,0.0027400864884954096,4.824073522428541e-06,1.1887105512017299e-05,0.9972432023324702,0.01829255550806229,4.0132411056938096e-05,0.00010020338126924391,0.9815671086996115,0.6084521790513466,0.06623904457571551,0.06623656325430326,0.25907221311863454,0.7485608331176773,0.10155140396559853,0.10289507505258338,0.046992687864140785
650,0.002647579187937473,5.399677313206764e-06,1.3539312887731946e-05,0.9973334818218617,0.01768400433951151,4.494389265686294e-05,0.00011418904153493927,0.9821568627262968,0.592407527989048,0.07737778059017654,0.07737521293214945,0.252839478488626,0.7191061879429789,0.11704690903084605,0.11859611514644954,0.045250787879725564
651,0.0025625439895725012,5.903462170969503e-06,1.504467180450085e-05,0.9974165078764521,0.017124064563688476,4.916018801608265e-05,0.0001269446475161638,0.9826998306007793,0.5769760821004035,0.08790861755279451,0.08790604907114419,0.24720925127565777,0.6918430991940238,0.13135677484197603,0.13309591091155806,0.04370421505244214
652,0.0024839404004330717,6.348312301416874e-06,1.6425398250721534e-05,0.9974932858890148,0.01660601163933602,5.288757736078759e-05,0.00013865521983559488,0.9832024455634676,0.5621598119129954,0.09787243758944993,0.09786993954389284,0.2420978109536618,0.6665420310090544,0.1446103487516301,0.1465255006528246,0.04232211958649101
653,0.0024109318377763993,6.744184386990865e-06,1.7699040824879404e-05,0.9975646249370118,0.016124433603084885,5.620826693705178e-05,0.00014946703375677122,0.9836698910962214,0.5479498238362095,0.10730808685488606,0.10730571869053945,0.23743637061836503,0.6430031540395962,0.15691916446545978,0.1589978778657472,0.04107980362919684
654,0.002342835974490539,7.098893375673123e-06,1.887968688829262e-05,0.9976311854452455,0.015674912418093257,5.918683480832744e-05,0.00015949760825304107,0.9841064031388453,0.5343302521252052,0.11625205385483568,0.11624986516716104,0.23316782885279805,0.6210520035835079,0.1683798280449044,0.1706109143251117,0.03995725404647607
655,0.0022790891576501006,7.4186606579531405e-06,1.9978810880369653e-05,0.9976935133708116,0.015253795389002647,6.187473202031817e-05,0.00016884273794507743,0.984515487141032,0.5212808735478561,0.12473834767137887,0.12473637980411154,0.22924439897665344,0.6005357784970723,0.17907637999757667,0.18144975262861293,0.03893808887673812
656,0.002219220361952719,7.708501276318709e-06,2.1005880294124375e-05,0.9977520652564769,0.014858027659624292,6.43134646104896e-05,0.00017758151995565094,0.9849000773558094,0.5087789287792497,0.13279850847020688,0.13279679582415718,0.22562576692638628,0.5813202194836422,0.18908223749692277,0.19158877352166404,0.03800876949777098
657,0.0021628319189937175,7.972504527466764e-06,2.1968799088835107e-05,0.99780722677739,0.014485028189865468,6.653690144550517e-05,0.00018578003495867888,0.9852626548737304,0.4968003619289558,0.14046168961213693,0.14046026072465445,0.22227768773425274,0.5632869740119824,0.19846179558230112,0.20109321783899575,0.0371580125667207
658,0.002109584810944848,8.214037914478516e-06,2.2874233043932792e-05,0.9978593269180966,0.014132595004822543,6.857295269758217e-05,0.00019349404953873607,0.9856053379929411,0.4853206838049269,0.1477547856998712,0.14775366414024177,0.21917086635496022,0.546331377569547,0.2072717542136459,0.21002053078027574,0.03637633743653152
659,0.0020591877453766563,8.435902184418116e-06,2.3727860567537697e-05,0.9979086484918713,0.01379883480782709,7.044484684456617e-05,0.0002007711011065071,0.9859299492442217,0.4743155380497299,0.15470257529511966,0.15470178041157137,0.216280106243579,0.5303605767102034,0.21556222068783543,0.2184214786540311,0.03565572394792988
660,0.0020113882466626697,8.640444607331027e-06,2.453455585013981e-05,0.9979554367528799,0.013482105473098431,7.217206407379896e-05,0.00020765202054311846,0.9862380704422847,0.46376109560323003,0.16132787694113176,0.1613274244869076,0.2135836029687306,0.515291945134269,0.22337763179343387,0.22634108303296954,0.03498934003932751
661,0.001965966114072189,8.829649229961791e-06,2.5298538467111195e-05,0.9979999056982307,0.013180973859670951,7.377108060785127e-05,0.00021417217717847084,0.9865310828825428,0.45363429647476644,0.1676516995021839,0.16765160216264702,0.21106240186040268,0.501051737727949,0.23075752636760535,0.23381940337594806,0.034371332528497715
662,0.003224069678843926,1.306968097750787e-06,2.954911896107738e-06,0.9967716684411622,0.021466429886258263,1.084405254355029e-05,2.484254517006557e-05,0.9784978835160282,0.6786965907746308,0.014168839022749943,0.014168105224784604,0.2929664649778346,0.8960432007749246,0.023310885466698295,0.023618983533463117,0.05702693022491378
663,0.0030887326767745976,2.379816754701325e-06,5.506254431404182e-06,0.9969033812520394,0.020580591482534875,1.976024252710932e-05,4.6326549413137134e-05,0.9793533217255248,0.6614422823007581,0.02761166345622629,0.027610387105599245,0.2833356671374164,0.8562489061002311,0.0445422212572006,0.04513118329717917,0.054077689345389264
664,0.002968058058805613,3.276708988903311e-06,7.744384192136638e-06,0.9970209208480133,0.019789629312007662,2.7225405891121092e-05,6.520010659760155e-05,0.9801179451755037,0.6444798785601091,0.04034775624923831,0.04034609487656774,0.27482627031408474,0.819715703659753,0.06395058244195145,0.06479649978834015,0.051537214109955466
665,0.0028593363760349524,4.038077908246647e-06,9.733332392506812e-06,0.9971268922136644,0.019076124780393163,3.357150587410812e-05,8.199410102065515e-05,0.9808083096127121,0.6279368354819137,0.05240687024681373,0.05240495430721091,0.2672513399640615,0.7860826190788553,0.08175450274777706,0.08283630701904683,0.04932657115432072
666,0.0027605326944547966,4.692863502377728e-06,1.1519822546226279e-05,0.9972232546194966,0.018426976162277328,3.9036450801397524e-05,9.709639747545596e-05,0.9814368909894459,0.6118902991780144,0.06382400828635532,0.0638219462806263,0.260463746255004,0.7550340541019571,0.09814050098242488,0.0994395532897017,0.04738589162591641
667,0.002670084895452431,5.26230629746886e-06,1.3138824288234893e-05,0.9973115139739619,0.017832112777966157,4.37950552418709e-05,0.00011079760823189225,0.98201329455856,0.5963835720833202,0.07463626015021872,0.07463414262339799,0.25434602514306304,0.7262947411385415,0.11326828393298846,0.11476802932365629,0.04566894560481369
668,0.0025867706332604623,5.762337928109878e-06,1.461709608245651e-05,0.9973928499327289,0.017283645252144424,4.797857763637263e-05,0.00012332032831641486,0.9825450558419029,0.5814371515247515,0.0848809039935048,0.0848788066916393,0.24880313779010438,0.6996246214687015,0.12727512330950996,0.12896080065348886,0.044139454568299714
669,0.002509617037859165,6.205138478874633e-06,1.5975517217577454e-05,0.9974682023064444,0.01677528782567942,5.16874643805159e-05,0.00013483840373512953,0.983038186306205,0.56705612161088,0.09459427732411281,0.09459226371411511,0.24375733735089206,0.6748140696273814,0.14027948818878766,0.14213788640120684,0.042768555782624076
