tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_eugenol,phase2_w_water4C_aparicio2007
530,0.0026103825431076245,5.5105520044163076e-06,1.6040318002262183e-06,0.9973825028730877,0.017440771843513916,4.5880471560962304e-05,1.4405178596392222e-05,0.9824989425063286,0.5902295567512446,0.07786064783449584,0.07786294652225434,0.25404684889200524,0.7116596777066144,0.11698781835336566,0.12619041512625293,0.045162088813767064
531,0.002397493524715847,6.662588716875788e-06,2.0859859268504135e-06,0.9975937579006405,0.016037645435722798,5.553891525857096e-05,1.8755932786415667e-05,0.9838880597162323,0.5517774831692893,0.10185383964872649,0.1018560556533316,0.2445126215286525,0.6478831867609567,0.1490326296827734,0.16075471461493632,0.04232946894133359
532,0.002303516301096874,7.128233760510291e-06,2.3057265023952777e-06,0.9976870497386402,0.015417183088518843,5.9452058531644097e-05,2.0742717861494212e-05,0.9845026221350881,0.5339031334412992,0.11260889619625011,0.11261099785954688,0.2408769725029038,0.6200172097644756,0.16296156976561504,0.17577868459439272,0.04124253587551662
533,0.002216510999810409,7.537674829840657e-06,2.5132717197902383e-06,0.9977734380536399,0.0148421653099418,6.289787819834082e-05,2.2620955565516288e-05,0.9850723158562943,0.5169240416574096,0.12263109785006407,0.12263305662573978,0.23781180386678658,0.594411937795577,0.17572462746239417,0.18954506149547307,0.04031837324655559
534,0.0021356959975703327,7.900298730587322e-06,2.7097388704960914e-06,0.9978536939648287,0.014307553511964145,6.595393043688885e-05,2.4400431981446277e-05,0.9856020921256174,0.5008126354582023,0.13198467654502807,0.13198647388851847,0.23521621410825114,0.5708088825682422,0.18746067691718268,0.20220365447341743,0.03952678604115774
535,0.002060415625260015,8.223516671649147e-06,2.896061431525447e-06,0.9979284647966368,0.013809115721831206,6.8681510015329e-05,2.608933041286885e-05,0.9860961134377406,0.4855320253295008,0.14072812358083414,0.14072974822434384,0.23301010286532117,0.5489863029681286,0.19828768775038502,0.21388171980490553,0.03884428947658092
536,0.001990111957789859,8.513261501341993e-06,3.0730373930192514e-06,0.9979983017433157,0.01334324610707093,7.112973394778955e-05,2.7694655084223455e-05,0.9865579295038971,0.4710405092890493,0.14891441026789543,0.1489158562344221,0.23112922420863324,0.528753206077079,0.20830644398597892,0.2246879736207635,0.03825237631617862
537,0.001924304946305566,8.774342279221824e-06,3.2413619772998577e-06,0.9980636793494378,0.01290683801497321,7.333845533256012e-05,2.922251736895641e-05,0.9869906010123252,0.45729443388955854,0.1565913537170592,0.15659261886395673,0.22952159352942553,0.5099443921314253,0.2176035152490142,0.23471579768063489,0.03773629493892562
538,0.0018625776445369,9.01069881579465e-06,3.401649649948921e-06,0.9981250100069973,0.012497189573722041,7.53403561114411e-05,3.067832770662705e-05,0.9873967917424599,0.4442500169711325,0.16380204848002716,0.16380313342507485,0.22814480112376553,0.4924163742628259,0.22625364523626432,0.2440458163104138,0.037284164190495975
539,0.0018045651640432594,9.225590119735213e-06,3.5544498892673603e-06,0.9981826547959477,0.012111933163546704,7.716249737678372e-05,3.206693274501583e-05,0.9877788374063315,0.4318644780422786,0.17058530979190747,0.17058621711844627,0.22696399504736767,0.47604401349849873,0.23432168205217224,0.25274797898586604,0.03688632546346292
540,0.0017499460140121225,9.421734338040307e-06,3.7002580772337746e-06,0.9982369319935727,0.011748980083055194,7.882747118252592e-05,3.339270960929444e-05,0.988138799736153,0.4200967198979924,0.17697610389510177,0.17697683756208707,0.22595033864481875,0.46071773875250166,0.2418641479096339,0.2608832537893338,0.036534859548530564
541,0.0016984354469676845,9.60141659364461e-06,3.8395241727376686e-06,0.9982881236122659,0.011406478063975848,8.035428876725957e-05,3.4659640946296425e-05,0.9884785080063105,0.4089077087152217,0.1830059490671143,0.1830065139707821,0.2250798282468819,0.44634124194489055,0.24893052250779474,0.2685050119362442,0.036223223611070415
542,0.0016497800173046716,9.76657157481746e-06,3.97265882157824e-06,0.998336480752299,0.011082776486622085,8.175906122321901e-05,3.587136748504242e-05,0.9887995930846697,0.39826065871143,0.18870328239651368,0.18870368404466448,0.22433237484739188,0.43282956073001344,0.2555642984192589,0.2756601663179329,0.03594597453279483
543,0.0016037532814289035,9.91884615972349e-06,4.1000392201155905e-06,0.9983822278331913,0.01077639890782556,8.305551566996411e-05,3.7031238832745124e-05,0.9891035143376717,0.3881211049083583,0.194093798421848,0.19409404269227346,0.22369105397752026,0.4201074801114096,0.26180385542950746,0.28239011471401654,0.035698549745066456
544,0.0015601520082756343,1.0059653707589131e-05,4.222011284139296e-06,0.9984255663267327,0.010486018765570457,8.425544376365017e-05,3.814233134341537e-05,0.9893915834593224,0.37845685297915954,0.19920073333539529,0.19920082629726488,0.2231415873881802,0.4081081857163129,0.26768318331889995,0.28873151949661985,0.03547711146816729
545,0.0031931758848783246,1.5441682048416924e-06,3.73038644847475e-07,0.9968049069082721,0.0212648291809238,1.2814595052843694e-05,3.3391583224118913e-06,0.9787190170657009,0.6762755808276812,0.016964073005002037,0.016964928457170285,0.28979541771014644,0.886400998736475,0.027708172758190912,0.02988840172771862,0.05600242677761549
546,0.0030315523352865627,2.776191523962527e-06,7.043782132730427e-07,0.9969649670949763,0.020206810466901606,2.3059683655208884e-05,6.310775650403811e-06,0.9797638190737928,0.6557555760106059,0.03288857888517173,0.03288998235934371,0.27846586274487883,0.8385569097779352,0.05240912163817794,0.05653251661303156,0.0525014519708554
547,0.0028876252247644328,3.7845081109333053e-06,1.005014874780341e-06,0.9971075852522497,0.01926303122508405,3.14604163182366e-05,9.011569159113681e-06,0.9806964967894385,0.6351761901557931,0.04777105662859983,0.047772791855819674,0.2692799613597874,0.7953406870875652,0.07454097358871653,0.08040512680349325,0.04971321252022513
548,0.0026399171769650267,5.339376375439296e-06,1.5387773749180317e-06,0.9973532046692846,0.017635166341638364,4.444787652035943e-05,1.38168543497407e-05,0.9823065689274915,0.5953147740533757,0.07458367256306032,0.07458565481765402,0.2555158985659099,0.7205599160483848,0.11249634860299366,0.12134527609070579,0.045598459257915794
549,0.002531883008724801,5.9517600391112196e-06,1.7793058494629893e-06,0.9974603859253866,0.016923781177803722,4.957587676200302e-05,1.5986320009111057e-05,0.9830106566254251,0.5764055894300246,0.08663761822186813,0.08663959132269991,0.25031720102540717,0.6880555890455956,0.1288763035913283,0.13901314448719707,0.04405496287587914
550,0.002432419804339029,6.483079270788461e-06,2.00544681348536e-06,0.9975590916695768,0.016268070697237208,5.403187960706226e-05,1.8028217861175038e-05,0.9836598692052946,0.5582881518999805,0.09787911858031738,0.09788102730035271,0.24595170221934948,0.6582897874219515,0.14382023016396087,0.15513198653057167,0.0427579958835159
551,0.002340443616240667,6.948245664534552e-06,2.2188404088334816e-06,0.9976503892976859,0.015661065242355485,5.793880109241168e-05,1.9956910564365692e-05,0.9842610390459878,0.5409866957288635,0.10837340012446159,0.10837520578620333,0.2422646983604716,0.6309421479577182,0.15750591851474507,0.16989359999538964,0.04165833353214717
552,0.002255077476164396,7.358690890806515e-06,2.4207715290609933e-06,0.9977351430614158,0.015097120625954457,6.139096237525981e-05,2.1783646938812147e-05,0.9848197047647316,0.5244990303026563,0.11818200545535365,0.11818368150551871,0.23913528273647133,0.6057377309843909,0.1700836297234108,0.18346008060182964,0.04071855869036872
553,0.0021755967211561458,7.723344776610807e-06,2.6122810361872254e-06,0.997814067653031,0.014571567878911064,6.446211253272102e-05,2.3517541253412104e-05,0.9853404524673027,0.5088065921061062,0.1273620269255955,0.12736355572775604,0.23646782524054238,0.5824399923603537,0.18168105517588595,0.19596917395697913,0.03990977850678115
554,0.002101392246437416,8.04929504993476e-06,2.7942364273865714e-06,0.9978877642220852,0.014080477995396069,6.721084305227811e-05,2.516619466002872e-05,0.9858271449668916,0.4938809916451393,0.13596588188286882,0.13596725237066126,0.2341858741013306,0.5608447702497928,0.1924072933453101,0.2075385667497565,0.039209369655140616
555,0.0020319447449714157,8.34224320296062e-06,2.9673774894287763e-06,0.9979567456343362,0.0136204970810056,6.968433078478873e-05,2.67360958848213e-05,0.9862830824923249,0.47968830453046046,0.14404139047719797,0.1440425964236105,0.23222770856873107,0.540775224068809,0.20235604585686148,0.218269335297563,0.03859939477676661
556,0.0019668064811583456,8.606831130652554e-06,3.132347301265105e-06,0.9980214543404097,0.013188729839451695,7.192102145078733e-05,2.823289278777694e-05,0.9867111162463098,0.4661918656687498,0.15163200793942314,0.15163304667277833,0.23054307971904875,0.5220776040225574,0.21160819426614977,0.2282487257534488,0.03806547595784411
557,0.0019055878504882877,8.846878081090076e-06,3.289713622869915e-06,0.9980822755578077,0.01278265369863935,7.39525772560787e-05,2.966157925319198e-05,0.9871137321448513,0.45335409749029865,0.15877713543207064,0.15877800687854562,0.22909076019908514,0.5046177307440356,0.22023388839247787,0.23755240721923657,0.03759597364424998
558,0.001847947023966459,9.065554375727775e-06,3.43998323186401e-06,0.9981395474384259,0.012400052619500477,7.580530538666876e-05,3.102661991707243e-05,0.9874931154551958,0.4411376924141105,0.16551246078475665,0.16551316675157138,0.22783668004956162,0.4882780665246068,0.2282942473632256,0.2462463069512736,0.03718137916089397
559,0.001793582247611234,9.265514466238345e-06,3.5836131683357022e-06,0.9981935686247542,0.012038967953020778,7.750125289726392e-05,3.2332047946575395e-05,0.9878511987461355,0.42950635352771216,0.1718702980176211,0.1718708416551269,0.22675250679953976,0.47295527399392,0.23584275177947875,0.2543881122854565,0.036813861941144665
560,0.0017422256066859866,9.448997299349076e-06,3.721018487085653e-06,0.9982446043775276,0.011697658599969539,7.905903295967774e-05,3.358153209024335e-05,0.9881897008349806,0.4184252465004557,0.17787991364282207,0.1778802990401184,0.2258145408166038,0.4585581780506562,0.24292638966075294,0.2620285068997454,0.03648692538884544
561,0.0016936381197079648,9.617904058227482e-06,3.8525785133524585e-06,0.9982928913977204,0.011374569679826592,8.049446520414393e-05,3.477843076627113e-05,0.9885101574242029,0.40786125783136584,0.18356783227933082,0.1835680641601955,0.22500284572910792,0.4450060594973686,0.24958660476056643,0.2692121938504133,0.03619514189165163
562,0.0016476056988615098,9.773858719519103e-06,3.978641505987036e-06,0.9983386418009129,0.011068306707957278,8.18210747941095e-05,3.592583222429586e-05,0.9888139463850243,0.39778311944608125,0.18895811640186835,0.1889581998963799,0.22430056425567052,0.43222722100237937,0.2558600849969643,0.27597874611017775,0.03593394789047877
563,0.0032014573365717184,1.4780860189193602e-06,3.562013653130791e-07,0.9967967083760441,0.021318989957840543,1.2265629405033428e-05,3.188295857156818e-06,0.9786655561168973,0.6772484041280307,0.016173532533074107,0.016174261531798063,0.29040380180709713,0.888824043655804,0.026451110737060215,0.028532274517394835,0.056192571089740996
564,0.0027817989372302112,4.475613059595246e-06,1.2302578485457938e-06,0.9972124951918616,0.018568123838837828,3.7227686058268614e-05,1.103780100595381e-05,0.981383610674098,0.6187877380321314,0.059064006552810244,0.05906564931896204,0.26308260609609635,0.7633970930460767,0.09080357131345011,0.09794627277664415,0.04785306286382902
565,0.0026672234821550765,5.1785266694733836e-06,1.4787726210817434e-06,0.9973261192185543,0.017814836899643624,4.310224439997509e-05,1.3276022338815373e-05,0.9821287848336175,0.5999574639909839,0.07156719377807859,0.0715688957365326,0.25690644649440497,0.7287959352315078,0.10833547523884228,0.11685678297092551,0.04601180655872446
566,0.0025620094663677466,5.784785330617172e-06,1.711711261972104e-06,0.9974304940370398,0.017122245106082838,4.8176855495603856e-05,1.5376398168122618e-05,0.9828142016402535,0.5817626027150333,0.08325859049643278,0.08326028260166907,0.25171852418686486,0.6971042842374785,0.12432321409840467,0.13410160044736416,0.04447090121675272
567,0.0024648888445664746,6.312954739526552e-06,1.931106736967443e-06,0.9975268670939571,0.016482203213098318,5.260437003350156e-05,1.7356746987831824e-05,0.9834478356698803,0.5642729502939868,0.09419621220183816,0.09419784491194046,0.2473329925922346,0.6679865340383441,0.13895786679786495,0.14988686339718746,0.04316873576660352
568,0.002374858538645367,6.777056836026353e-06,2.138495219839258e-06,0.9976162259092988,0.015888263310579364,5.6500336502737904e-05,1.9230523004516957e-05,0.9840360058299135,0.5475188974486301,0.10443706768052427,0.1044386058334275,0.24360542903741805,0.6411528232983414,0.1524011831093668,0.1643870644746296,0.04205892911766211
569,0.002291104857781231,7.187908932779401e-06,2.3350804077599703e-06,0.9976993721528782,0.015335190372341559,5.9953976738499156e-05,2.100826438341136e-05,0.9845838473865365,0.5315054949084299,0.1140354996138593,0.11403691870782566,0.24042208676988502,0.6163526793096203,0.1647907469956847,0.17775062328718097,0.04110595040751414
570,0.002212954009178731,7.554008002245919e-06,2.521836163668017e-06,0.9977769701466553,0.014818645164357136,6.30354379465357e-05,2.269849734913818e-05,0.9850956209003471,0.5162216220939048,0.12304236858006928,0.12304365204461243,0.23769235728141336,0.5933692529655281,0.17624416737867876,0.1901044087998025,0.04028217085599077
571,0.0021398385872764807,7.882131868388212e-06,2.6995724645241605e-06,0.9978495797083906,0.014334969653363255,6.580072561168794e-05,2.430831645633596e-05,0.9855749213045688,0.5016460653304601,0.13150473619759928,0.13150587337339556,0.23534332509854514,0.5720143022147567,0.1868624743288578,0.20155740400582917,0.039565819450556414
572,0.00207127399420429,8.177757779025359e-06,2.868978501495401e-06,0.9979176792695152,0.01388103607191331,6.829513950949178e-05,2.584376319634626e-05,0.9860248250253809,0.4877515757286952,0.13946583757039732,0.1394668222030241,0.23331576449788338,0.5521239114432043,0.19673287452317365,0.21220367904201973,0.03893953499160236
573,0.0020068416869215293,8.445363844222945e-06,3.030652129509212e-06,0.9979816822971047,0.013454139790891358,7.055574954876399e-05,2.731008424698832e-05,0.9864479943753128,0.4745075682061221,0.14696521093700335,0.14696604004741545,0.23156118080945912,0.5335548716552173,0.20593099203078594,0.22212480886695826,0.03838932744703838
574,0.0019461767611587853,8.688648611346738e-06,3.1851201508543723e-06,0.9980419494700791,0.01305191995828681,7.26132000405674e-05,2.8711908926391878e-05,0.9868467549327461,0.46188192902764774,0.1540389139310649,0.15403958696447934,0.23003957007680806,0.5161816378553395,0.2145226986242915,0.23139184798697232,0.037903815533396626
575,0.0018889584884283384,8.910693675191264e-06,3.332852327972747e-06,0.9980987979655684,0.0126722990200208,7.449304646696875e-05,3.005337138675355e-05,0.9872231545621254,0.44984221681302067,0.16071977980447313,0.16072029798666915,0.22871770539583694,0.49989377490689146,0.22256561528739088,0.24006695038474984,0.037473659420967885
576,0.0018349031688327147,9.114087857027964e-06,3.474271980364535e-06,0.9981525084713299,0.012313437090922683,7.621677693182677e-05,3.133820287861579e-05,0.9875790079292668,0.4383564446707779,0.16703768421256285,0.16703805006181222,0.22756782105484707,0.48459381170428323,0.2301103493036533,0.24820470413970686,0.037091134852356614
577,0.0017837584034236416,9.301021668118549e-06,3.609763471226285e-06,0.9982033308114371,0.011973695366291151,7.780258953097331e-05,3.256979665307166e-05,0.9879159322475247,0.4273935816721026,0.17301980888737065,0.1730200258437145,0.22656658359681223,0.4701954367758624,0.23720151874743967,0.25585323666407683,0.03674980781262112
578,0.001735298592988086,9.473360606422348e-06,3.7396782480694802e-06,0.9982514883681575,0.011651607385230535,7.92659958104007e-05,3.375126030814283e-05,0.9882353753586509,0.4169238639204761,0.17869089429880397,0.17869096644234514,0.22569427533837486,0.45662197784983466,0.24387860520291885,0.2630551346106731,0.03644428233657336
579,0.0030596966162505608,2.5694289975319595e-06,6.46253831086469e-07,0.9969370877009209,0.020391185182534594,2.1338896005797516e-05,5.7891041366784835e-06,0.9795816868173229,0.6595331937570913,0.030051498667157863,0.030052523135332136,0.28036278444041884,0.8469530899070856,0.04809058467067658,0.05187376467864858,0.053082560743589136
580,0.0029256046099870366,3.5262766396018856e-06,9.250828197486856e-07,0.9970699440305535,0.019512222241022417,2.930749540985763e-05,8.293079839144961e-06,0.9804501771837285,0.6408051824527549,0.04378704477084594,0.04378831628154025,0.27161945649485897,0.8067799269269814,0.06869829006378103,0.0741022583619107,0.05041952464732687
581,0.002803901315162373,4.3346796318496745e-06,1.1828880395070996e-06,0.9971905811171663,0.018713326842984965,3.605093285749984e-05,1.0611482151058625e-05,0.9812400107420065,0.6222933658605684,0.05668374726317773,0.0566851513384141,0.2643377355378398,0.7700735171259345,0.08741114184946698,0.09428670444731761,0.04822863657728076
582,0.0026925472231026856,5.027099058979996e-06,1.4233982876086186e-06,0.9973010022795508,0.01798141340420972,4.183590454185186e-05,1.277706383986428e-05,0.9819639736274086,0.6042112243519449,0.06878170351420577,0.06878315648347191,0.25822391565037744,0.7364389959987314,0.10447013105432586,0.11268710429118527,0.04640376865575746
583,0.002590022235180146,5.626923687755507e-06,1.6492229949612918e-06,0.9974027016181372,0.017306724483552433,4.6854751196392e-05,1.4812722868056137e-05,0.9826316080423831,0.5866864321626566,0.0801285879510209,0.08013002875632892,0.25305495112999365,0.7055296366513405,0.12007923976774013,0.129523521675629,0.04486760190529039
584,0.0024951538970085685,6.151509016760377e-06,1.8622658840333499e-06,0.9974968323280907,0.016681730114511482,5.125032709985967e-05,1.673514845586835e-05,0.9832502844099328,0.569790734712572,0.09077465640726273,0.09077604074054584,0.24865856813961942,0.6770431124197106,0.13441160854542827,0.14498274125569965,0.043562537779161414
585,0.002407011423077085,6.614052794694691e-06,2.063969604256678e-06,0.9975843105545239,0.01610044850606336,5.513135968297346e-05,1.855697782802395e-05,0.9838258631564256,0.553559112310423,0.10076988433543443,0.1007711803813379,0.24489982297280463,0.6507164774213452,0.1476147594851114,0.15922390624368263,0.04244485684986079
586,0.0023248377595027504,7.0247969998104825e-06,2.255465375544082e-06,0.9976658819781219,0.015558010552117146,5.858229925283163e-05,2.0288115292206672e-05,0.9843631190333377,0.5380023909271365,0.11016238092532409,0.11016356623190832,0.24167166191563122,0.6263210573134406,0.159814928387655,0.17238319379432712,0.04148082050457726
587,0.002248004825004617,7.391829997105928e-06,2.4376679285394483e-06,0.9977421656770697,0.015050373033337979,6.166989638078387e-05,2.1936568749439043e-05,0.9848660205015317,0.5231155847894889,0.11899755340968043,0.11899861256575535,0.23888824923507523,0.6036577057601415,0.17112062024447203,0.18457765180829244,0.040644022187094044
588,0.002175982627329886,7.721632855322052e-06,2.6113365188934406e-06,0.9978136844032958,0.014574120753953805,6.44476834375342e-05,2.3508986731863558e-05,0.9853379225758768,0.5088835412734348,0.12731773402352853,0.1273186569203333,0.2364800677827034,0.5825526123428011,0.18162552103074583,0.19590834088306444,0.03991352574338862
589,0.002108317880476991,8.019466502845594e-06,2.7771160313657733e-06,0.9978808855369888,0.014126329686181213,6.695915229037745e-05,2.5011019799469185e-05,0.9857817001417288,0.4952847384921624,0.13516207178606696,0.1351628523078815,0.23439033741388912,0.5628536694476167,0.1914108796742374,0.20646290441916706,0.03927254645897884
590,0.0020446184963481043,8.289649533900959e-06,2.935564868656637e-06,0.9979441562892493,0.013704467758459392,6.92400354528861e-05,2.6447565330374134e-05,0.9861998446407574,0.4822938790562306,0.14256658516576423,0.14256722019808543,0.23257231557991984,0.5444273699151267,0.20054746223448788,0.21631767705485294,0.038707490795532346
591,0.001984541967186983,8.535761035029156e-06,3.0871738611490454e-06,0.9980038350979168,0.013306320542527348,7.131997221474499e-05,2.7822933066161087e-05,0.9865945365521918,0.4698836589204702,0.14956430465811504,0.1495647933330105,0.23098724308840426,0.5271561729206339,0.20909715995238956,0.22553941958645504,0.03820724754052147
592,0.0019277868339935872,8.760794030572346e-06,3.232380347604193e-06,0.9980602199916282,0.012929936764018872,7.322376985843536e-05,2.914096822816243e-05,0.9869676984978946,0.458025961550797,0.15618545943219014,0.15618580255219883,0.22960277646481408,0.5109362719360712,0.21711431686725682,0.23418675128811864,0.03776265990855338
593,0.0018740859449231542,8.967270801589077e-06,3.371577962620064e-06,0.9981135752063126,0.012573585225155682,7.497235185716599e-05,3.0405136782400826e-05,0.9873210372862048,0.44669266601192836,0.1624576853215689,0.1624578849187184,0.22839176374778436,0.49567570664838045,0.22464683112374922,0.24231133804290522,0.03736612418496508
594,0.0018232011910477425,9.1573321205258e-06,3.505123924081146e-06,0.9981641363529077,0.012235721182606935,7.658349199886821e-05,3.161858875882144e-05,0.9876560767366354,0.4358561797754145,0.1684062356785063,0.16840629467618526,0.22733128986989393,0.48129276324443226,0.2317370719827731,0.24995888162675062,0.037011283146043926
595,0.003215971832273512,1.3615550143610373e-06,3.2671947784466995e-07,0.9967823398932343,0.021413902888846488,1.1297699261113055e-05,2.924170878204312e-06,0.9785718752410143,0.678934367132142,0.014794341572112749,0.014794868400202001,0.2914764228955433,0.8930628148059236,0.02425052128722562,0.026158295950310963,0.05652836795653979
596,0.0030721119854143935,2.477194422903661e-06,6.206753772906367e-07,0.9969247901447854,0.020472500574178213,2.0571462398093e-05,5.559586541740904e-06,0.9795013683768818,0.6611728848635876,0.02880816588273754,0.02880903710209925,0.2812099121515756,0.8506494666259096,0.046187284765869294,0.04982054465727141,0.05334270395094968
597,0.0029424505325711336,3.4099636496939717e-06,8.897718564133411e-07,0.9970532497319228,0.019622718189529195,2.833811570441975e-05,7.975773093077354e-06,0.9803409679216732,0.6432573879459366,0.04203245946319725,0.04203354101201669,0.2726766115788496,0.8118472046847363,0.06610670988087233,0.0713065825939818,0.05073950284040971
598,0.0028244023204060374,4.202369813072674e-06,1.139107036326219e-06,0.9971702562027446,0.018847977442458416,3.4946499908023086e-05,1.0217552008096141e-05,0.9811068585056254,0.6255066212428065,0.0544858881192921,0.054487081051470286,0.2655204095864311,0.7762647742568947,0.0842622837056059,0.09088990285449364,0.04858303918300587
599,0.002716099085901237,4.884291320429213e-06,1.372129634288836e-06,0.997277644493144,0.018136292297008468,4.064205692298575e-05,1.2315219870436805e-05,0.9818107504261981,0.6081215112860442,0.06620194565544356,0.06620317685995049,0.2594733661985618,0.7435505642263452,0.10087002259951768,0.10880355870751701,0.0467758544666202
600,0.002616138726080032,5.4774536611477725e-06,1.5912739825532391e-06,0.9973767925462763,0.017478663609104363,4.560341752603576e-05,1.4290142031309877e-05,0.9824614428313383,0.5912258272696929,0.07722143519090313,0.07722265076274182,0.25433008677666225,0.7133935036046746,0.11611406911191052,0.12524620818628646,0.04524621909712853
601,0.002523434471269451,5.99810286983067e-06,1.7983263520977003e-06,0.9974687690995085,0.01686811272749825,4.996427573435939e-05,1.615798126878472e-05,0.9830657650154987,0.5748921152152086,0.08758802750640562,0.08758918793336712,0.24993066934501879,0.685520431885137,0.13015175260019973,0.14038757744005617,0.04394023807460714
602,0.002437120424565564,6.458672171214688e-06,1.994644617413415e-06,0.9975544262586459,0.01629907600913584,5.3827035294518466e-05,1.7930634329274447e-05,0.9836291663212403,0.5591587147664283,0.09734565834631168,0.09734673496710454,0.24614889192015543,0.6596922255988875,0.1431179404756749,0.15437315726447742,0.04281667666096028
603,0.0023564905199235896,6.868865623098034e-06,2.1812949044905137e-06,0.9976344593195487,0.015767013539293294,5.7271688489453025e-05,1.9617436576157304e-05,0.984156097335641,0.5440410230607651,0.1065370227764464,0.10653799514614602,0.2428839590166424,0.6356996731904185,0.15512868781131522,0.16732814178715055,0.041843497211115625
604,0.0022809577624398015,7.236384737115212e-06,2.359139005712707e-06,0.9977094467138173,0.015268147915452071,6.036177298093598e-05,2.1225932329930518e-05,0.984650264379237,0.5295391122329359,0.1152027470618973,0.11520360097467895,0.24005453973048793,0.6133595690147844,0.16628426708227062,0.17936069788056008,0.04099546602238505
605,0.002210025999890744,7.567428461857348e-06,2.5288913415914957e-06,0.9977798776803057,0.014799283369357876,6.314847257064012e-05,2.2762376430479876e-05,0.9851148057816409,0.5156429349010231,0.12338097724856155,0.12338170324262553,0.23759438460778984,0.5925111972983759,0.17667167215916804,0.1905646670509174,0.04025246349153878
606,0.002143270337589405,7.867049956170866e-06,2.691157875626228e-06,0.9978461714545788,0.014357680405847882,6.567354500533587e-05,2.4232076614441548e-05,0.9855524139725323,0.5023358820388505,0.1311072162596284,0.13110780847996947,0.23544909322155147,0.573013244477133,0.18636668437586226,0.20102179467381498,0.039598276473189725
607,0.0020803225337107647,8.139411667460597e-06,2.8464618652286517e-06,0.9979086915927565,0.0139409622867353,6.797141590230305e-05,2.5639619604879485e-05,0.9859654266777574,0.4895972597569119,0.13841431867109538,0.13841477399992144,0.23357364757207125,0.554741135004517,0.1954355813256434,0.21080357366422178,0.039019710005617776
608,0.0020208605873939757,8.387976357205818e-06,2.9952627966992893e-06,0.9979677561734521,0.013547048486110607,7.007074777802461e-05,2.69890372186397e-05,0.9863558917288928,0.47740399221906527,0.14533257208570258,0.14533288947490217,0.23193054622033007,0.5375847443783576,0.20393655205515981,0.21997277131817924,0.03850593224830315
609,0.0019646006151931377,8.615648888630604e-06,3.137969339001392e-06,0.9980236457665792,0.01317410274593963,7.199560503934162e-05,2.8283919664841748e-05,0.9867256177293562,0.4657318066216682,0.1518898308223481,0.15189001077931816,0.23048835177666538,0.5214464475900001,0.21192087392474837,0.2285846989813482,0.03804797950390329
610,0.0019112906496251527,8.824884752954213e-06,3.2749489097347804e-06,0.9980766095167122,0.012820493454681947,7.376634611175144e-05,2.9527499043405203e-05,0.987076212700163,0.4545560471869329,0.15811167428714265,0.15811171847779384,0.22922056004813054,0.5062394545961801,0.21943389434206526,0.23668827117709004,0.037638379884664654
611,0.003222367310538908,1.3099200982066934e-06,3.1374001767671316e-07,0.9967760090293453,0.021455719230794132,1.0868861712339362e-05,2.807902862648316e-06,0.9785306040046309,0.6796694851655808,0.014189227462533828,0.014189673114624839,0.2919516142572605,0.8949272043285975,0.02328198002119712,0.025113454564186885,0.056677361086018584
612,0.003083590313127184,2.3913586364294465e-06,5.97059985107117e-07,0.9969134212682513,0.020547668744196536,1.985737417154625e-05,5.347711595584211e-06,0.9794271261700362,0.662674120208135,0.027663229526385114,0.027663966758513056,0.28199868350696683,0.8540625309673339,0.04442871602419994,0.04792346837014417,0.053585284638321934
613,0.0029580760475187893,3.301092398966194e-06,8.570950375889702e-07,0.9970377657650447,0.019725190661883732,2.7430945597620516e-05,7.682188940726443e-06,0.980239696203578,0.6455070270916191,0.04041210936324785,0.04041302354950627,0.2736678399956268,0.8165431043561591,0.06370314650626148,0.06871374419933209,0.051040004938247396
614,0.0028434714925965505,4.077915694768036e-06,1.0985160635989993e-06,0.9971513520756451,0.018973196060663503,3.39079147355978e-05,9.852402748551155e-06,0.9809830436218523,0.6284617057533686,0.052450409937866344,0.05245141554647184,0.2666364687622932,0.7820216754512369,0.08133174325583956,0.08772862304313915,0.04891795824978442
615,0.002738060738865346,4.749389110156829e-06,1.3245190066733216e-06,0.9972558653530178,0.01828067704124001,3.951465310790971e-05,1.188643231582716e-05,0.9816679218733363,0.6117271070945343,0.06380618311851209,0.0638072163174479,0.2606594934695059,0.7501839317260456,0.09750884706702001,0.1051777701510946,0.04712945105583984
616,0.0026405474004822784,5.335727434387861e-06,1.537378780559053e-06,0.9973525794933028,0.017639313715593952,4.441734300696414e-05,1.3804247190826156e-05,0.9823024646942083,0.5954226406002804,0.07451445901720177,0.07451547230267709,0.2555474280798408,0.7207498597234042,0.11240121304889933,0.1212410836266927,0.04560784360100391
617,0.002549921760554515,5.85215666150746e-06,1.738774291692874e-06,0.9974424873084923,0.01704262304303617,4.874125978914777e-05,1.5620571609904893e-05,0.9828930151255647,0.5796208245059897,0.08461330166668041,0.08461425990603226,0.25115161392129753,0.6934719576530792,0.12615218840529077,0.13607320451161556,0.04430264943001451
